InFile	OutFile
Rhesus_positive-4322.00_Other_Laboratory_tests-1001400153	TBD
Plain_X-ray_result_normal-5213.00_Other_Laboratory_tests-1001400153	TBD
Other_pituitary_Over_adrenal_hormones-44z..00_Other_Laboratory_tests-1001400153	TBD
Fructosamine_level-44TD.00_Other_Laboratory_tests-1001400153	TBD
Haematology_battery_tests-42i..00_Other_Laboratory_tests-1001400153	TBD
Serum_prolactin_isoforms-443o.00_Prolactin_level-1001400070	TBD
Hyperlipidaemia_NOS-C324.00_Other_Laboratory_tests-1001400153	TBD
Auditory_testing-313..11_Other_Laboratory_tests-1001400153	TBD
Hypertensive_disease-G2...00_Other_Laboratory_tests-1001400153	NULL
Viral_(serum)_hepatitis_B-A703.00_Other_Laboratory_tests-1001400153	TBD
Thyroid_gland_ablat_-_irradiat-5A11.00_Other_Laboratory_tests-1001400153	TBD
Seen_in_lipid_clinic-9N0I.00_Other_Laboratory_tests-1001400153	TBD
Hepatitis_unspecified-J633.00_Other_Laboratory_tests-1001400153	TBD
[D]Symptoms,_signs_and_ill-defined_conditions_NOS-Rz...00_Other_Laboratory_tests-1001400153	NULL
ABO_isoimmunisation_of_the_newborn-Q421.11_Other_Laboratory_tests-1001400153	TBD
Biopsy_of_lesion_of_thyroid_gland-7113100_Other_Laboratory_tests-1001400153	TBD
Toxoplasmosis-AD0..00_Other_Laboratory_tests-1001400153	TBD
[D]Tiredness-R007500_Other_Laboratory_tests-1001400153	TBD
Rhesus_antibody_titre-436..00_Other_Laboratory_tests-1001400153	TBD
Histology-4K1..00_Other_Laboratory_tests-1001400153	TBD
Generic_biochemistry_levels-4Q...00_Other_Biochemistry_tests-1001400276	NULL
NAD_on_examination-2125.11_Other_Laboratory_tests-1001400153	TBD
Alkaline_phosphatase_-_bone_isoenzyme_level-44FI.00_Alkaline_Phosphatase-1001400004	TBD
Protein_electrophoresis_NOS-44NZ.00_Other_Laboratory_tests-1001400153	TBD
Dysuria-1A55.00_Other_Laboratory_tests-1001400153	TBD
Cervical_cytology_examination-6859.11_Other_Laboratory_tests-1001400153	TBD
Clotting_screen-42QS.00_Other_Laboratory_tests-1001400153	TBD
Urinary_tract_infection,_site_not_specified_NOS-K190z00_Other_Laboratory_tests-1001400153	TBD
Cholesterolosis_of_gallbladder-J656.00_Other_Laboratory_tests-1001400153	TBD
Pituitary_Over_adrenal_hormones-448..00_Other_Laboratory_tests-1001400153	TBD
Urine_17_ketogenic_steroid_level-46JB.00_Other_Laboratory_tests-1001400153	TBD
Amylase_isoenzyme_level-44xB.00_Other_Laboratory_tests-1001400153	TBD
Serum_25-Hydroxy_vitamin_D3_level-44LP.00_Other_Laboratory_tests-1001400153	TBD
Polio_vaccination-658..00_Other_Laboratory_tests-1001400153	TBD
Viral_(infectious)_hepatitis_A-A701.00_Other_Laboratory_tests-1001400153	TBD
Calcium_deficiency-C354900_Other_Laboratory_tests-1001400153	TBD
Pure_hypercholesterolaemia-C320.00_Other_Laboratory_tests-1001400153	TBD
Biochemistry_battery_tests-44x..00_Other_Laboratory_tests-1001400153	TBD
Patient_informed_-_test_result-41C..00_Other_Laboratory_tests-1001400153	TBD
Seasickness-SN46200_Other_Laboratory_tests-1001400153	TBD
Blood_drug_level_low-44WE.00_Other_Laboratory_tests-1001400153	TBD
Capillary_blood_sampling-7L17500_Serum_cholesterol-1001400017	TBD
Black_eye_NOS-SE10.00_Other_Laboratory_tests-1001400153	TBD
Low_back_pain-N142.11_Other_Laboratory_tests-1001400153	TBD
Hepatitis_C-A70z000_Other_Laboratory_tests-1001400153	TBD
Cervical_smear_NEC-7E2A211_Other_Laboratory_tests-1001400153	TBD
[D]Pyrexia_of_unknown_origin-R006.00_Other_Laboratory_tests-1001400153	TBD
Skin_and_subcutaneous_tissue_disease_NOS-Mz...00_Other_Laboratory_tests-1001400153	NULL
Ultrasound_therapy-5B7..00_Other_Laboratory_tests-1001400153	TBD
Upper_respiratory_infection_NOS-H05z.00_Other_Laboratory_tests-1001400153	TBD
Campylobacter_gastrointestinal_tract_infection-A074300_Other_Laboratory_tests-1001400153	TBD
Aspiration_of_joint-7K6Z000_Other_Laboratory_tests-1001400153	TBD
Hepatitis_unspecified_NOS-J633z00_Other_Laboratory_tests-1001400153	TBD
Venography_-_procedure-7A6F000_Other_Laboratory_tests-1001400153	TBD
Sebaceous_cyst_-_wen-M262.00_Other_Laboratory_tests-1001400153	TBD
Noninflammatory_vulval_and_perineal_disorder_NOS-K57z.00_Other_Laboratory_tests-1001400153	TBD
Laboratory_blood_sugar-44T5.00_Fasting_glucose-1001400139	NULL
Intra-uterine_contr._device-615..00_Other_Laboratory_tests-1001400153	TBD
Urine_total_porphyrin_level-46RA.00_Urine_Biochemistry-1001400250	TBD
Patient_pregnant-62...00_Other_Laboratory_tests-1001400153	NULL
Serum_HDL-non-HDL_cholesterol_ratio-44P8.00_Serum_cholesterol-1001400017	HDL/nonHDL
Actual_bicarbonate_level-44hB.00_Other_Laboratory_tests-1001400153	TBD
Dietary_calcium_deficiency-C293000_Other_Laboratory_tests-1001400153	TBD
Folate-deficiency_anaemia-D012.00_Other_Laboratory_tests-1001400153	TBD
Serum_prolactin_polyethylene_glycol_recovery_level-443j000_Prolactin_level-1001400070	TBD
Lung_function_testing-337..00_Other_Laboratory_tests-1001400153	TBD
Pulmonary_function_tests-337..12_Other_Laboratory_tests-1001400153	TBD
Treatment_dose_changed-66R5.12_Other_Laboratory_tests-1001400153	TBD
Pneumonia_due_to_mycoplasma_pneumoniae-H231.00_Other_Laboratory_tests-1001400153	TBD
Effusion_of_joint-N090.00_Other_Laboratory_tests-1001400153	TBD
Biopsy_of_muscle_NOS-7H55z00_Other_Laboratory_tests-1001400153	TBD
[D]Pyrexia_of_unknown_origin_NOS-R006z00_Other_Laboratory_tests-1001400153	TBD
Angina_pectoris-G33..00_Other_Laboratory_tests-1001400153	TBD
Urine_microscopy-_no_cells-46G1.00_Other_Laboratory_tests-1001400153	TBD
Absence_of_menstruation-K590.00_Other_Laboratory_tests-1001400153	TBD
Rhesus_blood_grouping-432..00_Other_Laboratory_tests-1001400153	TBD
Hallux_valgus_-_acquired-N350.00_Other_Laboratory_tests-1001400153	TBD
Trichomoniasis_-_trichomonas-AD1..00_Other_Laboratory_tests-1001400153	TBD
Trachoma-A76..00_Other_Laboratory_tests-1001400153	TBD
Vitamin_B12_deficiency_anaemia-D011.11_Other_Laboratory_tests-1001400153	TBD
Immunology_NOS-43Z..00_Other_Laboratory_tests-1001400153	TBD
Ambulatory_ECG-3214.00_Other_Laboratory_tests-1001400153	TBD
U-S_scan,_non_obstetric,_diagn-585..11_Other_Laboratory_tests-1001400153	TBD
Folate_-_RBC-42U4.11_Folate_level-1001400013	TBD
[V]_Foot_problem-ZV49z12_Other_Laboratory_tests-1001400153	TBD
Urine_levels_NOS-46TZ.00_Other_Laboratory_tests-1001400153	TBD
Cardiac_function_tests-33B..00_Other_Laboratory_tests-1001400153	TBD
Glandular_fever-A75..11_Other_Laboratory_tests-1001400153	TBD
Other_endocrine_gland_diseases-C1...00_Other_Laboratory_tests-1001400153	NULL
Attends_diabetes_monitoring-9OL1.00_Other_Laboratory_tests-1001400153	TBD
Shigella_sonnei_(group_D)-A033.00_Other_Laboratory_tests-1001400153	TBD
Urine-_cloudy-4627.00_Other_Laboratory_tests-1001400153	TBD
Neoplasm_of_unspecified_nature-BA0..00_Other_Laboratory_tests-1001400153	TBD
start_IgD-43J6.00_Immunoglobulin-1001400156	TBD
Myxoedema-C04..11_Other_Laboratory_tests-1001400153	TBD
Unspecified_monoarthritis-N066.00_Other_Laboratory_tests-1001400153	TBD
Echocardiogram-5853.11_Other_Laboratory_tests-1001400153	TBD
Other_ovarian_failure-C163.00_Other_Laboratory_tests-1001400153	TBD
Blood_dyscrasia_NOS-D41z.00_Other_Laboratory_tests-1001400153	TBD
Isotope_static_scan_bone-marro-5739.00_Other_Laboratory_tests-1001400153	TBD
Sinusitis-H01..11_Other_Laboratory_tests-1001400153	TBD
Rheumatoid_factor_negative-43F2.00_Other_Laboratory_tests-1001400153	TBD
Plasma_aldosterone_ambulant_level-448t.00_Serum_aldosterone-1001400244	TBD
Urine_HVA-46L6.00_Other_Laboratory_tests-1001400153	TBD
Urine_5-OH_indole_acetic_acid-46T9.00_Other_Laboratory_tests-1001400153	TBD
Free_androgen_index-4474.00_Other_Laboratory_tests-1001400153	TBD
Urine_microalbumin-46W..00_Other_Laboratory_tests-1001400153	Urine_Microalbumin
Plasma_renin_ambulant_level-44AI.00_Serum_Renin-1001400271	TBD
Forced_vital_capacity_-_FVC-3396.00_Respiratory_Rate-1001400274	TBD
Serum_LDL_cholesterol_level-44P6.00_Other_Laboratory_tests-1001400153	LDL
Serum_triglycerides-44Q..00_Other_Laboratory_tests-1001400153	Triglycerides
Enzymes_Over_specific_proteins-44C..00_Enzymes_Over_Specific_proteins-1001400314	TBD
Urine_VMA-46L5.00_Other_Laboratory_tests-1001400153	TBD
Urine_microalbumin-creatinine_ratio-46TD.00_Other_Laboratory_tests-1001400153	TBD
Forced_expired_volume_in_1_second-339O.00_Respiratory_Rate-1001400274	TBD
Serum_protein_electrophoresis-44N..00_Other_Laboratory_tests-1001400153	TBD
Toxoplasma_dye_test-43gD.00_Other_Laboratory_tests-1001400153	TBD
Urine_creatinine-46M7.00_Other_Laboratory_tests-1001400153	TBD
Urine_calcium_normal-46P4000_Urine_Biochemistry-1001400250	TBD
Urine_ketone_test_=_+-4684.00_Other_Laboratory_tests-1001400153	TBD
24_hour_urine_protein_output-467A.00_Other_Laboratory_tests-1001400153	TBD
ASO_-_antistreptolysin_O_titre-43E7.00_Other_Laboratory_tests-1001400153	TBD
Urine_glucose_test_negative-4662.00_Other_Laboratory_tests-1001400153	TBD
Intestinal_malabsorption_of_protein-J69y200_Other_Laboratory_tests-1001400153	TBD
Cardiac_enzymes_normal-44H2.00_Aspartate_Aminotransferase-1001400007	TBD
Ornithosis_-_psittacosis-A73..00_Other_Laboratory_tests-1001400153	TBD
Malabsorption_-_iron-J69y700_Other_Laboratory_tests-1001400153	TBD
Serum_creatinine_normal-44J3200_Other_Laboratory_tests-1001400153	TBD
Blood_glucose_raised_NOS-44Uz.00_Other_Laboratory_tests-1001400153	TBD
Hb_estimation-423..11_Other_Laboratory_tests-1001400153	TBD
Platelet_count_abnormal-42P4.00_Other_Laboratory_tests-1001400153	TBD
Euthyroid-4421.11_Other_Laboratory_tests-1001400153	TBD
Lithium_level_high_-_toxic-44W8100_Other_Laboratory_tests-1001400153	TBD
Hep_B_surface_antigen_test-43B..13_Other_Laboratory_tests-1001400153	TBD
Excision_or_biopsy_of_lymph_node-7H62.00_Other_Laboratory_tests-1001400153	TBD
[M]Cholangiocarcinoma-BB5D100_Other_Laboratory_tests-1001400153	TBD
Bacteriuria,_site_not_specified-K190000_Other_Laboratory_tests-1001400153	TBD
Helicobacter_pylori_antigen_test-43k7.00_Other_Laboratory_tests-1001400153	TBD
B12_Over_folate_level-42YD.00_Other_Laboratory_tests-1001400153	TBD
Thrombocytopenia_NOS-D315.00_Other_Laboratory_tests-1001400153	TBD
Iron_deficiency_anaemias-D00..00_Other_Laboratory_tests-1001400153	TBD
Folic_acid_deficiency-C262000_Other_Laboratory_tests-1001400153	TBD
C_reactive_protein_abnormal-44CC100_Other_Laboratory_tests-1001400153	TBD
Neutropenia-D400.12_Other_Laboratory_tests-1001400153	TBD
Exercise_tolerance_test-33B9.00_Other_Laboratory_tests-1001400153	TBD
Pyogenic_granuloma-M071.00_Other_Laboratory_tests-1001400153	TBD
Basal_metabolic_rate_-_BMR-33E5.00_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_pulse_rate_tachycardia-2426.00_Other_Laboratory_tests-1001400153	TBD
Alkalosis-C363.00_Other_Laboratory_tests-1001400153	TBD
end_IgD-43J6.00_Immunoglobulin-1001400156	TBD
MCH_-_borderline_low-4282.00_Mean_corpuscular_haemoglobin-1001400044	MCH
60_minute_plasma_TSH_level-442L.00_Thyroid_Stimulating_Hormone-1001400049	TBD
Serum_acid_phosphatase_normal-44C9000_Acid_Phosphatase-1001400001	TBD
Urine_protein_test_=_++-4675.00_Other_Laboratory_tests-1001400153	TBD
Urinary_-_special_tests-317..11_Other_Laboratory_tests-1001400153	TBD
Serum_chloride_level_normal-44I6000_Serum_chloride-1001400016	Chloride
Urine_uroporphyrin_Over_creatinine_ratio-44lY.00_Other_Biochemistry_tests-1001400276	TBD
Urine_homocystine_level-46TU.00_Urine_Biochemistry-1001400250	TBD
30_minute_plasma_LH_level-443O.00_Luteinising_Hormone-1001400037	TBD
60_minute_plasma_LH_level-443P.00_Luteinising_Hormone-1001400037	TBD
60_minute_plasma_FSH_level-443K.00_Follicle_Stimulating_Hormone-1001400014	TBD
Plasma_albumin_level-44MI.00_Total_protein-1001400043	Albumin
Red_blood_cell_porphyrin_level-44Zb.00_Other_Laboratory_tests-1001400153	TBD
Fluid_sample_AFP_level-4I3N.00_Other_Laboratory_tests-1001400153	TBD
Urine_urate_normal-46M5000_Urine_Biochemistry-1001400250	TBD
MCHC_-_borderline_raised-4295.00_MCH_Hb_Concentration-1001400046	MCHC
Retinol_binding_protein_creatinine_ratio-46NB.00_Urine_Biochemistry-1001400250	TBD
Urine_protein_test_negative-4672.00_Other_Laboratory_tests-1001400153	TBD
Serum_17-B-oestriol_level_abnormal-4464100_E2_Prostaglandin-1001400162	TBD
Plasma_bicarbonate_level-44i0.00_Other_Laboratory_tests-1001400153	TBD
Urine_glucose_test_=_+++-4666.00_Other_Laboratory_tests-1001400153	TBD
Urine_coproporphyrin_Over_creatinine_ratio-44lX.00_Other_Biochemistry_tests-1001400276	TBD
ALA_Over_creatinine_ratio-44la.00_Other_Biochemistry_tests-1001400276	TBD
120_minute_plasma_TSH_level-442N.00_Thyroid_Stimulating_Hormone-1001400049	TBD
At_risk_of_heart_disease-14O7.00_Other_Laboratory_tests-1001400153	TBD
Monocyte_count_abnormal-42N5.00_Monocyte_count-1001400050	TBD
Urine_protein_test_=_+-4674.00_Other_Laboratory_tests-1001400153	TBD
Basophil_count_abnormal-42L3.00_Basophil_count-1001400215	BasNum
Urine_screening-68K..00_Other_Laboratory_tests-1001400153	TBD
30_minute_plasma_FSH_level-443J.00_Follicle_Stimulating_Hormone-1001400014	TBD
Fast_alcohol_screening_test-388u.00_Other_Laboratory_tests-1001400153	TBD
Cigarette_smoker-137P.00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Dermatophytosis_of_nail-AB01.00_Other_Laboratory_tests-1001400153	TBD
Calculus_of_kidney-K120.00_Other_Laboratory_tests-1001400153	TBD
Urea_and_electrolytes-44JB.00_Other_Lab_Result_Information-1001400329	TBD
Asthma_monitoring-663..11_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Acquired_immune_deficiency_syndrome-A788.00_Other_Laboratory_tests-1001400153	TBD
Nasal_discharge_present-1C83.00_Other_Laboratory_tests-1001400153	TBD
[D]Penile_discharge-R087000_Other_Laboratory_tests-1001400153	TBD
Solitary_cyst_of_breast-K300.00_Other_Laboratory_tests-1001400153	TBD
Other_gallbladder_disorders_NOS-J65z.00_Other_Laboratory_tests-1001400153	TBD
Inhaler_technique_-_good-663H.00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Cholecystogram-54G..11_Other_Laboratory_tests-1001400153	TBD
[M]Papilloma_NOS_(excluding_papilloma_of_urinary_bladder)-BB20.00_Other_Laboratory_tests-1001400153	TBD
Mantoux-_negative-3323.00_Other_Laboratory_tests-1001400153	TBD
11_betahydroxy_aetiocholanolone-creatinine_ratio-4Q2M.00_Other_Biochemistry_tests-1001400276	TBD
Urine_albumin-46N4.00_Other_Laboratory_tests-1001400153	TBD
Cardiac_enzymes_normal-44H2.00_Other_Laboratory_tests-1001400153	TBD
Microscopy_for_malarial_parasites-42Y1.00_Other_Laboratory_tests-1001400153	TBD
Tomography_-_lungs-5637.00_Other_Laboratory_tests-1001400153	TBD
Temporomandibular_joint-pain-dysfunction_syndrome-J046400_Other_Laboratory_tests-1001400153	TBD
Full_blood_count_-_FBC-424..00_Other_Lab_Result_Information-1001400329	TBD
Leg_ulcer_NOS-M271.13_Other_Laboratory_tests-1001400153	TBD
Knee_joint_effusion-N090611_Other_Laboratory_tests-1001400153	TBD
Follow-up_resp._assessment-6632.00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Gonadotrophin_levels_raised-4432.00_Luteinising_Hormone-1001400037	TBD
Serum_acid_phosphatase_normal-44C9000_Prostatic_acid_phosphatase-1001400072	TBD
Bursitis_NOS-N223.00_Other_Laboratory_tests-1001400153	TBD
Gallbladder_U-S_scan-5859.11_Other_Laboratory_tests-1001400153	TBD
Serum_IgG_IF_anti-neutrophil_cytoplasmic_antibody_level-43r6.00_Other_Laboratory_tests-1001400153	TBD
Influenza_vaccination-65E..00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Thyroid_peroxidase_antibody_level-43Gd.00_Other_Laboratory_tests-1001400153	TBD
O_Over_E_-_blood_pressure_reading-246..00_Blood_glucose-1001400067	TBD
Liver_function_test-44D6.00_Other_Lab_Result_Information-1001400329	TBD
Diseases_of_nail-M23..00_Other_Laboratory_tests-1001400153	TBD
Other_ovarian_failure_NOS-C163z00_Other_Laboratory_tests-1001400153	TBD
Localised_osteoarthritis,_unspecified,_of_the_ankle_and_foot-N053700_Other_Laboratory_tests-1001400153	TBD
Geriatric_screening_NOS-68QZ.00_Other_Laboratory_tests-1001400153	TBD
Interferon_gamma_test-42YL.00_Other_Laboratory_tests-1001400153	TBD
Serum_iron_tests-42R..00_Other_Lab_Result_Information-1001400329	TBD
Gonadotrophin_levels_normal-4431.00_Luteinising_Hormone-1001400037	TBD
Aspiration_of_other_lesion_of_organ_NOC-7M0G100_Other_Laboratory_tests-1001400153	TBD
Sacroiliac_strain-N146z11_Other_Laboratory_tests-1001400153	TBD
Plasma_protein_metabolism_disorders-C33..00_Other_Laboratory_tests-1001400153	TBD
Isotope_static_scan_kidneys-5735.00_Other_Laboratory_tests-1001400153	TBD
Plasma_anion_gap-44IA.00_Other_Laboratory_tests-1001400153	TBD
Sweat_weight-4I48.00_Other_Laboratory_tests-1001400153	TBD
Serum_anion_gap-44IB.00_Other_Laboratory_tests-1001400153	TBD
Barium_meal_abnormal-5483.00_Other_Laboratory_tests-1001400153	TBD
Urine_pregnancy_test-465..00_Other_Laboratory_tests-1001400153	TBD
Urine_dihydrocodeine_screen-46QE.00_Urine_Biochemistry-1001400250	TBD
Constipation-19C..00_Temperature-1001400275	TBD
60_minute_plasma_prolactin_level-443A.00_Prolactin_level-1001400070	TBD
Semen_sample_volume-492..00_Other_Laboratory_tests-1001400153	TBD
Amniotic_fluid_AFP-4H5..00_Other_Laboratory_tests-1001400153	TBD
Lipoprotein_electroph._-_LDL-44R4.00_Low_Density_Lipoprotein-1001400035	TBD
GUT_swab_NOS-4JKZ.00_Other_Laboratory_tests-1001400153	TBD
Attended_new_patient_screen-9OW1.00_Other_Laboratory_tests-1001400153	TBD
Plasma_alkaline_phosphatase_bile_isoenzyme_level-44F8.00_Alkaline_Phosphatase-1001400004	TBD
Serum_total_T4_level-442b.00_Other_Laboratory_tests-1001400153	TBD
Plasma_total_T4_level-442a.00_Other_Laboratory_tests-1001400153	TBD
Borrelia_burgdorferi_IgG_level-43e0.00_Other_Laboratory_tests-1001400153	TBD
Lymphopenia-D40y300_Other_Laboratory_tests-1001400153	TBD
Transferrin_level-4Q31.00_Other_Laboratory_tests-1001400153	TBD
Back_disorders_NOS-N14z.00_Other_Laboratory_tests-1001400153	TBD
Female_sex_hormones_NOS-446Z.00_E2_Prostaglandin-1001400162	TBD
Plasma_alkaline_phosphatase_bone_isoenzyme_level-44F9.00_Alkaline_Phosphatase-1001400004	TBD
240_minute_plasma_cortisol_level-448E.00_Serum_cortisol-1001400242	TBD
Duodenitis-J157.00_Other_Laboratory_tests-1001400153	TBD
Chest_infection-H06z011_Other_Laboratory_tests-1001400153	TBD
[D]Raised_PSA-R15y011_Other_Laboratory_tests-1001400153	TBD
Beta_carboxy_terminal_telopeptide_typ_I_collagen_measurement-44Za.00_Other_Laboratory_tests-1001400153	TBD
Drugs_and_other_substances-adverse_effects_in_theraputic_use-TJ...00_Other_Laboratory_tests-1001400153	NULL
Genital_herpes_simplex-A541.00_Other_Laboratory_tests-1001400153	TBD
Pure_hypercholesterolaemia-C320.00_Serum_cholesterol-1001400017	TBD
Spondylosis_and_allied_disorders-N11..00_Other_Laboratory_tests-1001400153	TBD
Sweat_collected_for_test-4I41.00_Other_Laboratory_tests-1001400153	TBD
Diabetic_monitoring_NOS-66AZ.00_Other_Laboratory_tests-1001400153	TBD
Thyroid_disorder_screen-6871.00_Other_Laboratory_tests-1001400153	TBD
Fifth_disease-A570.11_Temperature-1001400275	TBD
Noradrenaline_Over_creatinine_ratio-44l7.00_Other_Laboratory_tests-1001400153	TBD
Estimated_date_of_delivery-1514.12_Other_Laboratory_tests-1001400153	TBD
Plasma_glucose-44TA.00_Other_Laboratory_tests-1001400153	NULL
Heaf-_positive-3325.11_Other_Laboratory_tests-1001400153	TBD
Eosinophil_count-42K..00_Other_Laboratory_tests-1001400153	TBD
Adrenaline_Over_creatinine_ratio-44l0.00_Other_Laboratory_tests-1001400153	TBD
Renal_stone-K120.13_Other_Laboratory_tests-1001400153	TBD
Plasma_noradrenaline_level-44AA.00_Other_Laboratory_tests-1001400153	TBD
Gamma_glutamyl_transferase_level_normal-44G4000_Other_Laboratory_tests-1001400153	TBD
Urine_glucose_test_=_+-4664.00_Other_Laboratory_tests-1001400153	TBD
Bladder_stone-K140.11_Other_Laboratory_tests-1001400153	TBD
Chlamydia_antibody_level-43eE.00_Other_Laboratory_tests-1001400153	TBD
Vitamin_B_profile-42d6.00_Other_Laboratory_tests-1001400153	TBD
Procedure_refused-8I3..00_Other_Laboratory_tests-1001400153	TBD
Serum_adrenaline_level-448e.00_Other_Laboratory_tests-1001400153	TBD
Individual_general_health_exam-69C1.00_Other_Laboratory_tests-1001400153	TBD
Urine_aldosterone_level-46L7.00_Urine_Biochemistry-1001400250	TBD
Urine_chromatography-44IF.00_Urine_Biochemistry-1001400250	TBD
Gout-C34..00_Other_Laboratory_tests-1001400153	TBD
Alaninaemia-C30y000_Other_Lab_Result_Information-1001400329	TBD
Deficiency_of_circulating_enzyme_NOS-C376z00_Other_Laboratory_tests-1001400153	TBD
Blood_carbon_monoxide_level-44X7.00_Other_Laboratory_tests-1001400153	TBD
Blood_(WBC)_screen_for_Tay_Sachs_disease-44tD.00_Other_Laboratory_tests-1001400153	TBD
Exercise_grading-138..00_Other_Laboratory_tests-1001400153	TBD
Human_immunodeficiency_virus_RNA_Over_DNA_ratio-43w3.00_Other_Laboratory_tests-1001400153	TBD
Protein_electrophor._abnormal-44N2.00_Other_Laboratory_tests-1001400153	TBD
Epithelioma-B33..12_Other_Laboratory_tests-1001400153	TBD
History__Over__symptoms-1....00_Other_Lab_Result_Information-1001400329	NULL
