InFile	OutFile
O_Over_E_-_respiratory_distress-2324.00_Respiratory_Rate-1001400274	TBD
Total_lactic_dehydrogenase-44H9.00_Cardiac_enzymes-1001400236	TBD
Creatinine_clearance-glom_filt_normal-4513000_Creatinine_clearance-1001400020	TBD
Urine_non-sex_hormones_NOS-46LZ.00_Urine_Biochemistry-1001400250	TBD
Homozygous_SS_genotype-42e0.00_Other_Laboratory_tests-1001400153	TBD
Tonometry_NOS-3126Z00_Intra_Ocular_Pressure_Left-1001400293	TBD
Serum_progesterone-4463.00_E2_Prostaglandin-1001400162	TBD
Monospecific_reactions-43o0.00_Other_Laboratory_tests-1001400153	TBD
Tonometry_NOS-3126Z00_Intra_Ocular_Pressure_Right-1001400295	TBD
Bence_Jones_protein_Over_creatinine_ratio_measurement-43y1.00_Other_Laboratory_tests-1001400153	TBD
Urine_noradrenaline_level_abnormal-46L2100_Urine_Biochemistry-1001400250	TBD
Urine_adrenalin_level_abnormal-46L1100_Urine_Biochemistry-1001400250	TBD
Urine_protein_level-467E.00_Other_Laboratory_tests-1001400153	TBD
Urine_urate_abnormal-46M5100_Urine_Biochemistry-1001400250	TBD
CK_-_creatine_kinase_level-44H4.00_Other_Laboratory_tests-1001400153	CreatinineKinase
Proteinuria-4678.00_Other_Laboratory_tests-1001400153	TBD
Ca_cervix_screen-no_result_yet-685A.00_International_normalised_ratio-1001400212	TBD
Serum_T4_level-4426.00_Other_Laboratory_tests-1001400153	T4
Serum_calcium-44I8.00_Other_Laboratory_tests-1001400153	TBD
FVC_post_bronchodilator_percentage_change-339h000_PF_last_attack_after_nebuliser-1001400204	TBD
DDimer_level-42Qf.00_Other_Laboratory_tests-1001400153	TBD
Prothrombin_time-42Q5.00_Other_Laboratory_tests-1001400153	TBD
Free_T4_level-4427.00_Other_Laboratory_tests-1001400153	FreeT4
Leucocyte_alkaline_phosphatase_level-44CL.00_Enzymes_Over_Specific_proteins-1001400314	TBD
Plasma_fasting_glucose_level-44g1.00_Other_Laboratory_tests-1001400153	Glucose
Reticulocyte_haemoglobin_content-42ZK.00_Other_Laboratory_tests-1001400153	TBD
Blood_zinc_protoporphyrin_level-44ZM.00_Other_Biochemistry_tests-1001400276	TBD
Percent_predicted_FEV1-339S.00_PF_current-1001400210	TBD
Vitamin_D2_level-4QB4000_Other_Biochemistry_tests-1001400276	TBD
[D]Amylase,_serum_level_raised-R104300_Amylase-1001400136	TBD
Gastrointestinal_hormones-449..00_Gastrointestinal_hormones-1001400224	TBD
Red_blood_cell_protoporphyrin_level-42d0.00_Other_Laboratory_tests-1001400153	TBD
RBC_folate_normal-42U7.00_Other_Laboratory_tests-1001400153	NULL
Gastrointestinal_hormone_level-449C.00_Gastrointestinal_hormones-1001400224	TBD
Serum_uric_acid-44K..11_Other_Laboratory_tests-1001400153	Urate
Cigarette_smoker-137P.00_Serum_cholesterol-1001400017	TBD
24_hour_urine_free_dopamine_output-46L9.00_Urine_Biochemistry-1001400250	TBD
Serum_vitamin_B12_normal-42T1.00_Other_Laboratory_tests-1001400153	B12
[D]Elevated_sedimentation_rate-R101.00_Other_Laboratory_tests-1001400153	TBD
FEV1_Over_FVC_ratio_before_bronchodilator-339l.00_PF_last_attack_after_nebuliser-1001400204	TBD
30_minute_plasma_TSH_level-442K.00_Thyroid_Stimulating_Hormone-1001400049	TBD
Feto_Over_placent._hormones_abnorm.-4441.00_Feto-placental_hormones-1001400223	TBD
Plasma_viscosity_normal-42B1.00_Other_Laboratory_tests-1001400153	PlasmaViscosity
Serum_cortisol_binding_globulin_concentration-4Q3H000_Other_Biochemistry_tests-1001400276	TBD
Propanol_number-44Cx.00_Other_Laboratory_tests-1001400153	TBD
Acidified_serum_test-42Y2.00_Other_Laboratory_tests-1001400153	TBD
Serum_testosterone-4473.00_Other_Laboratory_tests-1001400153	TBD
Serum_parathyroid_hormone-44A1.00_Other_Laboratory_tests-1001400153	TBD
Clark_staging_levels-4M7..00_Other_Laboratory_tests-1001400153	TBD
150_minute_serum_TSH_level-442T.00_Thyroid_Stimulating_Hormone-1001400049	TBD
Serum_oestradiol_level-4465.00_Other_Laboratory_tests-1001400153	TBD
Attends_coronary_heart_disease_monitoring-9Ob0.00_Serum_cholesterol-1001400017	TBD
Fibrinogen_assay_Over_titre-42Q9.00_Other_Laboratory_tests-1001400153	TBD
start_Budgie_serum_antibody_level-43Je.00_Immunoglobulin-1001400156	TBD
Mean_corpusc._haemoglobin(MCH)-428..00_Other_Biochemistry_tests-1001400276	TBD
Metamyelocytes_present-42O3.00_Large_unstained_cells-1001400163	TBD
Total_white_cell_count-42H..00_Other_Biochemistry_tests-1001400276	TBD
Blood_sample_-GreaterThan_Haematol_Lab-4142.00_Other_Laboratory_tests-1001400153	TBD
Sample-_organism_isolated-4J12.00_Other_Laboratory_tests-1001400153	TBD
Herpes-_cervical_smear-4K36.11_Other_Laboratory_tests-1001400153	TBD
start_Pigeon_serum_antibody_level-43Jp.00_Immunoglobulin-1001400156	TBD
Test_result_to_patient_NOS-41CZ.00_Other_Laboratory_tests-1001400153	TBD
end_Pigeon_faecal_antibody_level-43Jo.00_Immunoglobulin-1001400156	TBD
end_Pigeon_serum_antibody_level-43Jp.00_Immunoglobulin-1001400156	TBD
Red_blood_cell_(RBC)_count-426..00_Other_Biochemistry_tests-1001400276	TBD
Lab._procedure_-_general_-_NOS-41Z..00_Other_Laboratory_tests-1001400153	TBD
Sample-_mycology_-_general-4J4..00_Other_Laboratory_tests-1001400153	TBD
Lung_vital_capacity-3386.00_Respiratory_Rate-1001400274	TBD
Normetadrenaline_level-4Q21100_Other_Biochemistry_tests-1001400276	TBD
Plasma_free_carnitine_level-44s1.00_Other_Laboratory_tests-1001400153	TBD
PEFR_-_peak_exp._flow_rate-3395.11_PF_last_attack_after_nebuliser-1001400204	TBD
Eosinophil_count-42K..00_Other_Biochemistry_tests-1001400276	TBD
Test_result_to_pat.by_'phone-41C2.00_Other_Laboratory_tests-1001400153	TBD
Glucose_in_sample-4I39.11_Other_Laboratory_tests-1001400153	TBD
Red_blood_cell_distribution_width-42Z7.00_Other_Biochemistry_tests-1001400276	TBD
APTR_actin_FS_ratio-42j1.00_Other_Biochemistry_tests-1001400276	TBD
Investigation_-_lab.,general-41...11_Other_Laboratory_tests-1001400153	NULL
Sample-_no_organism_isolated-4J11.00_Other_Laboratory_tests-1001400153	TBD
Haemoglobin_estimation-423..00_Other_Biochemistry_tests-1001400276	TBD
Microbiology-4J...00_Other_Laboratory_tests-1001400153	NULL
Plasma_total_carnitine_level-44s2.00_Other_Laboratory_tests-1001400153	TBD
Expected_FEV1-339P.00_Respiratory_Rate-1001400274	TBD
Basophil_count-42L..00_Other_Biochemistry_tests-1001400276	TBD
Laboratory_test_requested-413..00_Other_Laboratory_tests-1001400153	TBD
start_Pigeon_faecal_antibody_level-43Jo.00_Immunoglobulin-1001400156	TBD
Mean_corpuscular_volume_(MCV)-42A..00_Other_Biochemistry_tests-1001400276	TBD
Expected_FVC-339Q.00_Respiratory_Rate-1001400274	TBD
Haematuria-K197.00_Other_Laboratory_tests-1001400153	TBD
Urine_protein_abnormal-46N2.00_Other_Laboratory_tests-1001400153	UrineTotalProtein
Blood_spot_acetyl_carnitine-44tP.00_Other_Laboratory_tests-1001400153	TBD
Monocyte_count-42N..00_Other_Biochemistry_tests-1001400276	TBD
Parasite_on_microscopy-4J73.11_Other_Laboratory_tests-1001400153	TBD
Plasma_troponin_T_level-44MH.00_Cardiac_enzymes-1001400236	TBD
Neutrophil_count-42J..00_Other_Biochemistry_tests-1001400276	TBD
Peritoneal_fluid_for_organism-4JL5.00_Other_Laboratory_tests-1001400153	TBD
Blood_sample_taken-41D0.00_Other_Laboratory_tests-1001400153	TBD
Urine_cytology-4KD..00_Other_Laboratory_tests-1001400153	TBD
Anal_swab-4JH6.00_Other_Laboratory_tests-1001400153	TBD
Stool_sample_sent_to_lab.-4141.00_Other_Laboratory_tests-1001400153	TBD
Lymphocyte_count-42M..00_Other_Biochemistry_tests-1001400276	TBD
Lung_vital_capacity-3386.00_Total_Lung_Capacity-1001400263	TBD
Blood_sent_for_culture-4JI1.00_Other_Laboratory_tests-1001400153	TBD
Sample_-_microbiological_exam-4J1..00_Other_Laboratory_tests-1001400153	TBD
[D]Acetonuria-R116.00_Other_Laboratory_tests-1001400153	TBD
Haematocrit-4258.00_Other_Biochemistry_tests-1001400276	TBD
end_Budgie_serum_antibody_level-43Je.00_Immunoglobulin-1001400156	TBD
Forced_expiratory_volume_-_FEV-3397.00_Respiratory_Rate-1001400274	TBD
Fructosamine_level-44TD.00_Blood_glucose-1001400067	TBD
Peak_expiratory_flow_rate_before_bronchodilation-339A.11_PF_current-1001400210	TBD
Coag._Over_bleeding_tests_abnormal-42Q2.00_Other_Laboratory_tests-1001400153	TBD
Vaginal_swab_taken-4JK..11_Other_Laboratory_tests-1001400153	TBD
CA153_level-44a2.00_Other_Laboratory_tests-1001400153	TBD
Blood_test_due-41B1.00_Other_Laboratory_tests-1001400153	TBD
end_Budgie_faecal_antibody_level-43Jd.00_Immunoglobulin-1001400156	TBD
Urine_ketone_test-468..00_Other_Laboratory_tests-1001400153	TBD
Barium_meal_normal-5482.00_Other_Laboratory_tests-1001400153	TBD
Nucleated_red_blood_cell_count-4266.00_Other_Biochemistry_tests-1001400276	TBD
Nail_clippings_fungus_positive-4JL9000_Other_Laboratory_tests-1001400153	TBD
CA199_level-44a3.00_Other_Laboratory_tests-1001400153	TBD
Sample_sent_to_lab._for_test-414..00_Other_Laboratory_tests-1001400153	TBD
Erythrocyte_sedimentation_rate-42B6.00_Other_Laboratory_tests-1001400153	TBD
International_normalised_ratio-42QE.00_Other_Biochemistry_tests-1001400276	TBD
start_Budgie_faecal_antibody_level-43Jd.00_Immunoglobulin-1001400156	TBD
Urine_sample_sent_to_Lab-4146.00_Other_Laboratory_tests-1001400153	TBD
Albumin__Over__creatinine_ratio-44J7.00_Serum_creatinine-1001400019	TBD
Platelet_count-42P..00_Other_Biochemistry_tests-1001400276	TBD
Blood_sample_-GreaterThan_Biochem_Lab-4143.00_Other_Laboratory_tests-1001400153	TBD
Urine_tests-46...11_Other_Laboratory_tests-1001400153	NULL
HBsAg_antibody_level-43W6.00_Other_Laboratory_tests-1001400153	TBD
Activated_partial_thromboplastin_time_ratio-42Qu.00_Other_Laboratory_tests-1001400153	TBD
Lipids_abnormal-44O6.00_Serum_cholesterol-1001400017	TBD
60_minute_serum_cortisol_level-448O.00_Serum_cortisol-1001400242	TBD
Obstruction_of_bile_duct-J662.00_Other_Laboratory_tests-1001400153	TBD
MRC_Breathlessness_Scale-_grade_3-173J.00_Respiratory_Rate-1001400274	TBD
Serum_pregnancy_test_(B-HCG)-445..00_Other_Laboratory_tests-1001400153	TBD
Plasma_neurotensin_level-44Cb.00_Other_Laboratory_tests-1001400153	TBD
RBC_-_red_blood_cell_size-42C..00_Other_Laboratory_tests-1001400153	TBD
Glycosuria-4668.00_Other_Laboratory_tests-1001400153	TBD
Adenovirus-A790.00_Other_Laboratory_tests-1001400153	TBD
Red_blood_cell_distribution_width-42Z7.00_Other_Laboratory_tests-1001400153	TBD
Serum_troponin_T_level-44MC.00_Other_Laboratory_tests-1001400153	TBD
MRC_Breathlessness_Scale-_grade_4-173K.00_Respiratory_Rate-1001400274	TBD
Gamma_-_G.T._level-44G4.00_Other_Laboratory_tests-1001400153	TBD
Urea_and_electrolytes-44JB.00_Urea_-_blood-1001400051	TBD
Flu_like_illness-H27z.11_PF_current-1001400210	TBD
Blood_group_B-4313.00_Other_Laboratory_tests-1001400153	TBD
MRC_Breathlessness_Scale-_grade_2-173I.00_Respiratory_Rate-1001400274	TBD
TSH_binding_site_inhibitor_globulin_level-44MQ.00_Other_Laboratory_tests-1001400153	TBD
HbA1_LessThan_7%_-_good_control-42c0.00_Other_Laboratory_tests-1001400153	HbA1C
Mean_platelet_volume-42Z5.00_Other_Laboratory_tests-1001400153	TBD
30_minute_serum_cortisol_level-448N.00_Serum_cortisol-1001400242	TBD
MRC_Breathlessness_Scale-_grade_1-173H.00_Respiratory_Rate-1001400274	TBD
Serology-_organism_NOS-4JDZ.00_Other_Laboratory_tests-1001400153	TBD
Adenovirus-A790.00_Other_Lab_Result_Information-1001400329	TBD
Serum_17-B-oestriol_level_normal-4464000_E2_Prostaglandin-1001400162	TBD
Blood_deoxypyridinoline_level-44CX.00_Other_Laboratory_tests-1001400153	TBD
Random_blood_sugar-44T1.00_Other_Laboratory_tests-1001400153	RandomGlucose
International_normalised_ratio-42QE.00_Other_Laboratory_tests-1001400153	TBD
MRC_Breathlessness_Scale-_grade_5-173L.00_Respiratory_Rate-1001400274	TBD
Serum_transferrin-44CB.00_Other_Laboratory_tests-1001400153	Transferin
Seen_in_general_medical_clinic-9N1c.00_Other_Laboratory_tests-1001400153	TBD
Immature_reticulocyte_fraction-42X2.00_Reticulocytes-1001400030	TBD
Urine_deoxypyridinoline_Over_creatinine_ratio-46d..00_Urine_Biochemistry-1001400250	TBD
Estimated_GFR_using_CKD-Epi_formula_per_1.73_square_metres-451K.00_Glomerular_filtration_rate-1001400326	TBD
Hepatitis_B_immunity_test-43B..12_Other_Laboratory_tests-1001400153	TBD
Serum_iron_tests-42R..00_Other_Laboratory_tests-1001400153	Iron
Never_smoked_tobacco-1371.00_PF_current-1001400210	TBD
Serum_free_beta_human_chorionic_gonadotrophin_level-44ZF.00_Other_Laboratory_tests-1001400153	TBD
INR_percentage_time_in_therapeutic_range-42QE200_International_normalised_ratio-1001400212	TBD
Urine_nitrite-46X..00_Other_Laboratory_tests-1001400153	TBD
Cigarette_smoker-137P.00_PF_current-1001400210	TBD
Beta_2_glycoprotein_1_level-44Cg.00_Other_Laboratory_tests-1001400153	TBD
Blood_glucose_range_before_evening_meal-44TJ500_Blood_glucose-1001400067	NULL
Serum_unsaturated_iron_binding_capacity-42R8000_Total_iron_binding_capacity-1001400042	TBD
Serum_calcitonin-44A2.00_Other_Lab_Result_Information-1001400329	TBD
Serum_amylase_level-44CN.00_Other_Laboratory_tests-1001400153	Amylase
L.H._level-4433.11_Other_Laboratory_tests-1001400153	TBD
IgA-43J5.00_Other_Laboratory_tests-1001400153	TBD
Plasma_pregnancy_associated_plasma_protein-A_MoM-44Cz.00_Other_Laboratory_tests-1001400153	TBD
Vulval_swab_taken-4JK4.00_Other_Laboratory_tests-1001400153	TBD
Immature_platelet_fraction-42PA.00_Platelets-1001400064	TBD
IgG-43J3.00_Other_Laboratory_tests-1001400153	TBD
Blood_magnesium-44L2.00_Other_Laboratory_tests-1001400153	Magnesium
Urobilinogen_in_urine-46R7.11_Urine_Biochemistry-1001400250	TBD
Plasma_carnitine_level-44s..00_Other_Laboratory_tests-1001400153	TBD
Alpha-1-antitrypsin_hepatitis-C376100_Other_Laboratory_tests-1001400153	TBD
IgM-43J4.00_Other_Laboratory_tests-1001400153	TBD
Serum_proteins_NOS-44MZ.00_Other_Laboratory_tests-1001400153	TotalProtein
Urine_noradrenaline_Over_creatinine_ratio-46g3.00_Other_Laboratory_tests-1001400153	TBD
IgE-43J7.00_Other_Laboratory_tests-1001400153	TBD
Serum_free_prostate_specific_antigen_level-43ZB000_Prostate_specific_antigen-1001400141	TBD
Blood_sugar_method-44T..11_Other_Laboratory_tests-1001400153	NULL
Peak_flow_rate_before_bronchodilation-339A.00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Urine_metadrenaline_Over_creatinine_ratio-46LM.00_Urine_Biochemistry-1001400250	TBD
CA125_level-44a6.00_Other_Laboratory_tests-1001400153	TBD
Serum_copper_level_normal-44L4200_Other_Laboratory_tests-1001400153	TBD
Urine_normetadrenaline_Over_creatinine_ratio-46LN.00_Urine_Biochemistry-1001400250	TBD
TIBC_-_Total_iron_binding_capacity_low-42R5100_Total_iron_binding_capacity-1001400042	TBD
Complement_C1q_level-43IB.00_Complement_tests-1001400232	TBD
Serum_total_protein_abnormal-44M3100_Other_Laboratory_tests-1001400153	TotalProtein
Total_sperm_count-498..00_Other_Laboratory_tests-1001400153	TBD
Negative_reversibility_test_to_salbutamol-33H0.00_Airway_Reversibility-1001400291	TBD
Carcinoembryonic_antigen_level-44a0.00_Other_Laboratory_tests-1001400153	CA125
Urine_microalbumin_positive-46W0.00_Other_Laboratory_tests-1001400153	TBD
Cervical_smear_result-4K2..00_Other_Laboratory_tests-1001400153	TBD
Random_blood_sugar_raised-44T1200_Fasting_glucose-1001400139	TBD
Urine_noradrenalin-46L2.00_Other_Laboratory_tests-1001400153	TBD
Serum_A1_-_antitrypsin-44C6.00_Other_Laboratory_tests-1001400153	TBD
PFR_-_peak_flow_rate-3395.12_PF_last_attack_after_nebuliser-1001400204	TBD
Thiopurine_methyl_transferase_level-4Q95.00_Other_Laboratory_tests-1001400153	TBD
Unconjugated_oestriol_level-4448.00_Feto-placental_hormones-1001400223	TBD
SGOT_serum_level-44H5.12_Aspartate_Aminotransferase-1001400007	TBD
Urine_homovanillic_acid_Over_creatinine_ratio-46LK.00_Urine_Biochemistry-1001400250	TBD
Blood_glucose_method_NOS-44TZ.00_Fasting_glucose-1001400139	TBD
Glucometer_blood_sugar-44T9.00_Other_Laboratory_tests-1001400153	NULL
Creatine_phosphokinase_level-44H4.11_Cardiac_enzymes-1001400236	TBD
LDL_-_electrophoresis-44R4.11_Other_Lab_Result_Information-1001400329	TBD
Plasma_C_reactive_protein-44CC.00_Other_Laboratory_tests-1001400153	CRP
Lambda_light_chain_level-4Q3B.00_Other_Laboratory_tests-1001400153	TBD
Serum_ionized_calcium_(pH_7.4)_level-44IE.00_Calcium-1001400010	TBD
Urine_barbiturate-46Q9.00_Urine_Biochemistry-1001400250	TBD
Bacteria-_serology-4JD..11_Other_Lab_Result_Information-1001400329	TBD
Standard_bicarbonate_level-44hC.00_Other_Laboratory_tests-1001400153	TBD
RBC's_-_microcytic-42C2.00_Other_Lab_Result_Information-1001400329	TBD
Dihydrotestosterone_level-4Q26.00_Other_Biochemistry_tests-1001400276	TBD
Serum_collagen_N-telopeptide_fragments-44Zc.00_Other_Laboratory_tests-1001400153	TBD
Renin_and_aldosterone-44AL.00_Serum_Renin-1001400271	TBD
B12_Over_folate_level-42YD.00_Other_Lab_Result_Information-1001400329	TBD
24_hour_urine_magnesium_output-46ME.00_Urine_Biochemistry-1001400250	TBD
Haemoglobin_A1c_level-44TB.00_Other_Lab_Result_Information-1001400329	HbA1C
Helicobacter_blood_test-4JN..00_Other_Laboratory_tests-1001400153	TBD
GFR_calculated_abbreviated_MDRD-451E.00_Other_Lab_Result_Information-1001400329	TBD
Reticulocyte_count_abnormal-42X0.00_Reticulocytes-1001400030	Reticulocyte
Blood_glucose_level-44TJ.00_Other_Lab_Result_Information-1001400329	NULL
Target_cholesterol_level-662X.00_Other_Lab_Result_Information-1001400329	TBD
ALT_Over_SGPT_serum_level-44G3.00_Other_Lab_Result_Information-1001400329	TBD
Helicobacter_blood_test_negative-4JN1.00_Other_Laboratory_tests-1001400153	TBD
HbA1c_levl_-_IFCC_standardised-42W5.00_Other_Lab_Result_Information-1001400329	TBD
HCG_titre_-_urine-46J1.11_Other_Laboratory_tests-1001400153	TBD
Serum_LDL_cholesterol_level-44P6.00_Other_Lab_Result_Information-1001400329	LDL
Glomerular_filtration_rate-451F.00_Other_Lab_Result_Information-1001400329	TBD
Rheumatoid_factor-43F..00_Other_Laboratory_tests-1001400153	TBD
Kappa_light_chain_level-4Q3A.00_Other_Laboratory_tests-1001400153	TBD
Lung_function_tests-337..11_Other_Lab_Result_Information-1001400329	TBD
Plasma_porphyrin_level-44ZB.00_Other_Biochemistry_tests-1001400276	TBD
Serum_somatostatin_level-4499.00_Gastrointestinal_hormones-1001400224	TBD
Phenobarbitone_level_high-44W2200_Other_Laboratory_tests-1001400153	TBD
Blood_spot_palmitoyl_carnitine-44tL.00_Other_Laboratory_tests-1001400153	TBD
[D]Hyperglycaemia-R105712_Other_Laboratory_tests-1001400153	TBD
Serum_urea_level-44J9.00_Other_Laboratory_tests-1001400153	TBD
Feels_unwell-16E..00_Other_Laboratory_tests-1001400153	TBD
Lithium-_blood_level-44W8.11_Other_Laboratory_tests-1001400153	Lithium
Primidone-_blood_level-44W7.11_Tricyclics-1001400047	TBD
Low_serum_oestradiol_levels-4465000_Other_Laboratory_tests-1001400153	TBD
Thrombin_time_normal-42Q8000_Thrombin_time-1001400297	TBD
Serum_inorganic_phosphate-44I9.00_Serum_electrolytes-1001400238	InorganicPhosphate
Digoxin-_blood_level-44W9.11_Other_Laboratory_tests-1001400153	TBD
Mean_corpusc._haemoglobin(MCH)-428..00_Other_Laboratory_tests-1001400153	MCH
Autoantibody_titres_NOS-43GZ.00_Other_Laboratory_tests-1001400153	TBD
Child_exam._-_birth-64B..00_Other_Laboratory_tests-1001400153	TBD
Blood_inorganic_phosphate_level-44h5.00_Other_Laboratory_tests-1001400153	InorganicPhosphate
O_Over_E_-_vaginal_discharge-26A..00_Other_Laboratory_tests-1001400153	TBD
Serum_IgG_anticardiolipins_level-43G9.00_Other_Laboratory_tests-1001400153	TBD
Hypokalaemia-C368.00_Other_Laboratory_tests-1001400153	TBD
Protein_electrophoresis_normal-44N1.00_Other_Laboratory_tests-1001400153	TBD
Reticulocyte_count-42X..00_Other_Laboratory_tests-1001400153	Reticulocyte
Blood_magnesium_normal-44L2000_Blood_trace_elements_Over_vitamins-1001400249	Magnesium
Serum_zinc_level_low-44L1100_Blood_trace_elements_Over_vitamins-1001400249	TBD
Qualitative_platelet_deficiency_NOS-D311z00_Other_Laboratory_tests-1001400153	TBD
RBC_count_normal-4261.00_Other_Laboratory_tests-1001400153	NULL
PSA_-_Serum_prostate_specific_antigen_level-43Z2.11_Other_Laboratory_tests-1001400153	TBD
Urinalysis_=_abnormal-4614.00_Other_Laboratory_tests-1001400153	TBD
Open_biopsy_of_lesion_of_bone-7K1T000_Other_Laboratory_tests-1001400153	TBD
Plasma_activated_protein_C_resistance-42Qc.00_Other_Laboratory_tests-1001400153	TBD
Blood_grouping-431..11_Other_Laboratory_tests-1001400153	TBD
Folate_blood_level-42U..11_Other_Laboratory_tests-1001400153	TBD
Serum_cholesterol_Over_LDL_ratio-44lH.00_Other_Biochemistry_tests-1001400276	TBD
Antibody_studies_normal-43Z6000_Other_Laboratory_tests-1001400153	TBD
Plasma_total_protein_S_level-42QF.00_Other_Laboratory_tests-1001400153	TBD
Serum_vitamin_B12_low-42T2.00_Other_Laboratory_tests-1001400153	B12
Serum_galactose-1-phosphate_level-44w..00_Other_Laboratory_tests-1001400153	TBD
Eosinophil_count_normal-42K1.00_Other_Laboratory_tests-1001400153	TBD
Thrombin_time_abnormal-42Q8100_Thrombin_time-1001400297	TBD
Haematocrit_-_PCV_-_low-4254.00_Packed_Cell_Volume-1001400213	Hematocrit
Serum_aluminium_level-44L3.11_Blood_trace_elements_Over_vitamins-1001400249	TBD
Plasma_antithrombin_III_level-42QJ.00_Other_Laboratory_tests-1001400153	TBD
