CPT_CODE	CPT_DESCR
31511	"REMOVE FOREIGN BODY, LARYNX"
31512	REMOVAL OF LARYNX LESION
31513	INJECTION INTO VOCAL CORD
31515	LARYNGOSCOPY FOR ASPIRATION
31520	DIAGNOSTIC LARYNGOSCOPY
31525	DIAGNOSTIC LARYNGOSCOPY
31526	DIAGNOSTIC LARYNGOSCOPY
31527	LARYNGOSCOPY FOR TREATMENT
31528	LARYNGOSCOPY AND DILATION
31529	LARYNGOSCOPY AND DILATION
31530	OPERATIVE LARYNGOSCOPY
31531	OPERATIVE LARYNGOSCOPY
31535	OPERATIVE LARYNGOSCOPY
31536	OPERATIVE LARYNGOSCOPY
31540	OPERATIVE LARYNGOSCOPY
31541	OPERATIVE LARYNGOSCOPY
31545	REMOVE VC LESION W/SCOPE
31546	REMOVE VC LESION SCOPE/GRAFT
31560	OPERATIVE LARYNGOSCOPY
31561	OPERATIVE LARYNGOSCOPY
31570	LARYNGOSCOPY WITH INJECTION
31571	LARYNGOSCOPY WITH INJECTION
31575	DIAGNOSTIC LARYNGOSCOPY
31576	LARYNGOSCOPY WITH BIOPSY
31577	"REMOVE FOREIGN BODY, LARYNX"
31578	REMOVAL OF LARYNX LESION
31579	DIAGNOSTIC LARYNGOSCOPY
31580	REVISION OF LARYNX
31582	REVISION OF LARYNX
31584	TREAT LARYNX FRACTURE
31585	TREAT LARYNX FRACTURE
31586	TREAT LARYNX FRACTURE
31587	REVISION OF LARYNX
31588	REVISION OF LARYNX
31590	REINNERVATE LARYNX
31595	LARYNX NERVE SURGERY
31599	LARYNX SURGERY PROCEDURE
31600	INCISION OF WINDPIPE
31601	INCISION OF WINDPIPE
31603	INCISION OF WINDPIPE
31605	INCISION OF WINDPIPE
31610	INCISION OF WINDPIPE
31611	SURGERY/SPEECH PROSTHESIS
31612	PUNCTURE/CLEAR WINDPIPE
31613	REPAIR WINDPIPE OPENING
31614	REPAIR WINDPIPE OPENING
31615	VISUALIZATION OF WINDPIPE
31620	ENDOBRONCHIAL US ADD-ON
31622	DX BRONCHOSCOPE/WASH
31623	DX BRONCHOSCOPE/BRUSH
31624	DX BRONCHOSCOPE/LAVAGE
31625	BRONCHOSCOPY W/BIOPSY(S)
31628	"BRONCHOSCOPY/LUNG BX, EACH"
31629	"BRONCHOSCOPY/NEEDLE BX, EACH"
31630	BRONCHOSCOPY DILATE/FX REPR
31631	"BRONCHOSCOPY, DILATE W/STENT"
31632	"BRONCHOSCOPY/LUNG BX, ADDL"
31633	BRONCHOSCOPY/NEEDLE BX ADDL
31635	BRONCHOSCOPY W/FB REMOVAL
31636	"BRONCHOSCOPY, BRONCH STENTS"
31637	"BRONCHOSCOPY, STENT ADD-ON"
31638	"BRONCHOSCOPY, REVISE STENT"
31640	BRONCHOSCOPY W/TUMOR EXCISE
31641	"BRONCHOSCOPY, TREAT BLOCKAGE"
31643	DIAG BRONCHOSCOPE/CATHETER
31645	"BRONCHOSCOPY, CLEAR AIRWAYS"
31646	"BRONCHOSCOPY, RECLEAR AIRWAY"
31656	"BRONCHOSCOPY, INJ FOR X-RAY"
31659	BRONCHOSCOPIC PROCEDURES
31700	INSERTION OF AIRWAY CATHETER
31708	INSTILL AIRWAY CONTRAST DYE
31710	INSERTION OF AIRWAY CATHETER
31715	INJECTION FOR BRONCHUS X-RAY
31717	BRONCHIAL BRUSH BIOPSY
31719	INSERT WINDPIPE TUBE
31720	CLEARANCE OF AIRWAYS
31725	CLEARANCE OF AIRWAYS
31730	"INTRO, WINDPIPE WIRE/TUBE"
31750	REPAIR OF WINDPIPE
31755	REPAIR OF WINDPIPE
31760	REPAIR OF WINDPIPE
31766	RECONSTRUCTION OF WINDPIPE
31770	REPAIR/GRAFT OF BRONCHUS
31775	RECONSTRUCT BRONCHUS
31780	RECONSTRUCT WINDPIPE
31781	RECONSTRUCT WINDPIPE
31785	REMOVE WINDPIPE LESION
31786	REMOVE WINDPIPE LESION
31800	REPAIR OF WINDPIPE INJURY
31805	REPAIR OF WINDPIPE INJURY
31820	CLOSURE OF WINDPIPE LESION
31825	REPAIR OF WINDPIPE DEFECT
31830	REVISE WINDPIPE SCAR
31899	AIRWAYS SURGICAL PROCEDURE
32000	DRAINAGE OF CHEST
32001	TOTAL LUNG LAVAGE (UNILATERAL)
32002	TREATMENT OF COLLAPSED LUNG
32005	TREAT LUNG LINING CHEMICALLY
32019	INSERT PLEURAL CATHETER
32020	INSERTION OF CHEST TUBE
32035	EXPLORATION OF CHEST
32036	EXPLORATION OF CHEST
32095	BIOPSY THROUGH CHEST WALL
32100	EXPLORATION/BIOPSY OF CHEST
32110	EXPLORE/REPAIR CHEST
32120	RE-EXPLORATION OF CHEST
32124	EXPLORE CHEST FREE ADHESIONS
32140	REMOVAL OF LUNG LESION(S)
32141	REMOVE/TREAT LUNG LESIONS
32150	REMOVAL OF LUNG LESION(S)
32151	REMOVE LUNG FOREIGN BODY
32160	OPEN CHEST HEART MASSAGE
32200	"DRAIN, OPEN, LUNG LESION"
32201	"DRAIN, PERCUT, LUNG LESION"
32215	TREAT CHEST LINING
32220	RELEASE OF LUNG
32225	PARTIAL RELEASE OF LUNG
32310	REMOVAL OF CHEST LINING
32320	FREE/REMOVE CHEST LINING
32400	NEEDLE BIOPSY CHEST LINING
32402	OPEN BIOPSY CHEST LINING
32405	"BIOPSY, LUNG OR MEDIASTINUM"
32420	PUNCTURE/CLEAR LUNG
32440	REMOVAL OF LUNG
32442	SLEEVE PNEUMONECTOMY
32445	REMOVAL OF LUNG
32480	PARTIAL REMOVAL OF LUNG
32482	BILOBECTOMY
32484	SEGMENTECTOMY
32485	PARTIAL REMOVAL OF LUNG
32486	SLEEVE LOBECTOMY
32488	COMPLETION PNEUMONECTOMY
32491	LUNG VOLUME REDUCTION
32500	PARTIAL REMOVAL OF LUNG
32501	REPAIR BRONCHUS ADD-ON
32503	RESECT APICAL LUNG TUMOR
32504	RESECT APICAL LUNG TUM/CHEST
32520	REMOVE LUNG & REVISE CHEST
32522	REMOVE LUNG & REVISE CHEST
32525	REMOVE LUNG & REVISE CHEST
32540	REMOVAL OF LUNG LESION
32601	"THORACOSCOPY, DIAGNOSTIC"
32602	"THORACOSCOPY, DIAGNOSTIC"
32603	"THORACOSCOPY, DIAGNOSTIC"
32604	"THORACOSCOPY, DIAGNOSTIC"
32605	"THORACOSCOPY, DIAGNOSTIC"
32606	"THORACOSCOPY, DIAGNOSTIC"
32650	"THORACOSCOPY, SURGICAL"
32651	"THORACOSCOPY, SURGICAL"
32652	"THORACOSCOPY, SURGICAL"
32653	"THORACOSCOPY, SURGICAL"
32654	"THORACOSCOPY, SURGICAL"
32655	"THORACOSCOPY, SURGICAL"
32656	"THORACOSCOPY, SURGICAL"
32657	"THORACOSCOPY, SURGICAL"
32658	"THORACOSCOPY, SURGICAL"
32659	"THORACOSCOPY, SURGICAL"
32660	"THORACOSCOPY, SURGICAL"
32661	"THORACOSCOPY, SURGICAL"
32662	"THORACOSCOPY, SURGICAL"
32663	"THORACOSCOPY, SURGICAL"
32664	"THORACOSCOPY, SURGICAL"
32665	"THORACOSCOPY, SURGICAL"
32800	REPAIR LUNG HERNIA
32810	CLOSE CHEST AFTER DRAINAGE
32815	CLOSE BRONCHIAL FISTULA
32820	RECONSTRUCT INJURED CHEST
32850	DONOR PNEUMONECTOMY
32851	"LUNG TRANSPLANT, SINGLE"
32852	LUNG TRANSPLANT WITH BYPASS
32853	"LUNG TRANSPLANT, DOUBLE"
32854	LUNG TRANSPLANT WITH BYPASS
32855	"PREPARE DONOR LUNG, SINGLE"
32856	"PREPARE DONOR LUNG, DOUBLE"
32900	REMOVAL OF RIB(S)
32905	REVISE & REPAIR CHEST WALL
32906	REVISE & REPAIR CHEST WALL
32940	REVISION OF LUNG
32960	THERAPEUTIC PNEUMOTHORAX
32997	TOTAL LUNG LAVAGE
32999	CHEST SURGERY PROCEDURE
33010	DRAINAGE OF HEART SAC
33011	REPEAT DRAINAGE OF HEART SAC
33015	INCISION OF HEART SAC
33020	INCISION OF HEART SAC
33025	INCISION OF HEART SAC
33030	PARTIAL REMOVAL OF HEART SAC
33031	PARTIAL REMOVAL OF HEART SAC
33050	REMOVAL OF HEART SAC LESION
33120	REMOVAL OF HEART LESION
33130	REMOVAL OF HEART LESION
33140	HEART REVASCULARIZE (TMR)
33141	HEART TMR W/OTHER PROCEDURE
33200	INSERTION OF HEART PACEMAKER
33201	INSERTION OF HEART PACEMAKER
33206	INSERTION OF HEART PACEMAKER
33207	INSERTION OF HEART PACEMAKER
33208	INSERTION OF HEART PACEMAKER
33210	INSERTION OF HEART ELECTRODE
33211	INSERTION OF HEART ELECTRODE
33212	INSERTION OF PULSE GENERATOR
33213	INSERTION OF PULSE GENERATOR
33214	UPGRADE OF PACEMAKER SYSTEM
33215	REPOSITION PACING-DEFIB LEAD
33216	"INSERT LEAD PACE-DEFIB, ONE"
33217	"INSERT LEAD PACE-DEFIB, DUAL"
33218	"REPAIR LEAD PACE-DEFIB, ONE"
33219	REPAIR OF PACEMAKER
33220	"REPAIR LEAD PACE-DEFIB, DUAL"
33222	"REVISE POCKET, PACEMAKER"
33223	"REVISE POCKET, PACING-DEFIB"
33224	INSERT PACING LEAD & CONNECT
33225	L VENTRIC PACING LEAD ADD-ON
33226	REPOSITION L VENTRIC LEAD
33232	REMOVAL OF PACEMAKER
33233	REMOVAL OF PACEMAKER SYSTEM
33234	REMOVAL OF PACEMAKER SYSTEM
33235	REMOVAL PACEMAKER ELECTRODE
33236	REMOVE ELECTRODE/THORACOTOMY
33237	REMOVE ELECTRODE/THORACOTOMY
33238	REMOVE ELECTRODE/THORACOTOMY
33240	INSERT PULSE GENERATOR
33241	REMOVE PULSE GENERATOR
33242	REPAIR PULSE GENERATOR/LEADS
33243	REMOVE ELTRD/THORACOTOMY
33244	"REMOVE ELTRD, TRANSVEN"
33245	INSERT EPIC ELTRD PACE-DEFIB
33246	INSERT EPIC ELTRD/GENERATOR
33247	INSERT/REPLACE LEADS
33248	REVISE/REMOVE DEFIBRILLATOR
33249	ELTRD/INSERT PACE-DEFIB
33250	ABLATE HEART DYSRHYTHM FOCUS
33251	ABLATE HEART DYSRHYTHM FOCUS
33253	RECONSTRUCT ATRIA
33260	ABLATE HEART DYSRHYTHM FOCUS
33261	ABLATE HEART DYSRHYTHM FOCUS
33282	IMPLANT PAT-ACTIVE HT RECORD
33284	REMOVE PAT-ACTIVE HT RECORD
33300	REPAIR OF HEART WOUND
33305	REPAIR OF HEART WOUND
33310	EXPLORATORY HEART SURGERY
33315	EXPLORATORY HEART SURGERY
33320	REPAIR MAJOR BLOOD VESSEL(S)
33321	REPAIR MAJOR VESSEL
33322	REPAIR MAJOR BLOOD VESSEL(S)
33330	INSERT MAJOR VESSEL GRAFT
33332	INSERT MAJOR VESSEL GRAFT
33335	INSERT MAJOR VESSEL GRAFT
33350	REPAIR MAJOR BLOOD VESSEL(S)
33400	REPAIR OF AORTIC VALVE
33401	"VALVULOPLASTY, OPEN"
33403	"VALVULOPLASTY, W/CP BYPASS"
33404	PREPARE HEART-AORTA CONDUIT
33405	REPLACEMENT OF AORTIC VALVE
33406	REPLACEMENT OF AORTIC VALVE
33407	REVISION OF AORTIC VALVE
33408	REVISION OF AORTIC VALVE
33410	REPLACEMENT OF AORTIC VALVE
33411	REPLACEMENT OF AORTIC VALVE
33412	REPLACEMENT OF AORTIC VALVE
33413	REPLACEMENT OF AORTIC VALVE
33414	REPAIR OF AORTIC VALVE
33415	"REVISION, SUBVALVULAR TISSUE"
33416	REVISE VENTRICLE MUSCLE
33417	REPAIR OF AORTIC VALVE
33420	REVISION OF MITRAL VALVE
33422	REVISION OF MITRAL VALVE
33425	REPAIR OF MITRAL VALVE
33426	REPAIR OF MITRAL VALVE
33427	REPAIR OF MITRAL VALVE
33430	REPLACEMENT OF MITRAL VALVE
33460	REVISION OF TRICUSPID VALVE
33463	"VALVULOPLASTY, TRICUSPID"
33464	"VALVULOPLASTY, TRICUSPID"
33465	REPLACE TRICUSPID VALVE
33468	REVISION OF TRICUSPID VALVE
33470	REVISION OF PULMONARY VALVE
33471	"VALVOTOMY, PULMONARY VALVE"
33472	REVISION OF PULMONARY VALVE
33474	REVISION OF PULMONARY VALVE
33475	"REPLACEMENT, PULMONARY VALVE"
33476	REVISION OF HEART CHAMBER
33478	REVISION OF HEART CHAMBER
33496	"REPAIR, PROSTH VALVE CLOT"
33500	REPAIR HEART VESSEL FISTULA
33501	REPAIR HEART VESSEL FISTULA
33502	CORONARY ARTERY CORRECTION
33503	CORONARY ARTERY GRAFT
33504	CORONARY ARTERY GRAFT
33505	REPAIR ARTERY W/TUNNEL
33506	"REPAIR ARTERY, TRANSLOCATION"
33507	"REPAIR ART, INTRAMURAL"
33508	ENDOSCOPIC VEIN HARVEST
33510	"CABG, VEIN, SINGLE"
33511	"CABG, VEIN, TWO"
33512	"CABG, VEIN, THREE"
33513	"CABG, VEIN, FOUR"
33514	"CABG, VEIN, FIVE"
33516	"CABG, VEIN, SIX OR MORE"
33517	"CABG, ARTERY-VEIN, SINGLE"
33518	"CABG, ARTERY-VEIN, TWO"
33519	"CABG, ARTERY-VEIN, THREE"
33521	"CABG, ARTERY-VEIN, FOUR"
33522	"CABG, ARTERY-VEIN, FIVE"
33523	"CABG, ART-VEIN, SIX OR MORE"
33530	"CORONARY ARTERY, BYPASS/REOP"
33533	"CABG, ARTERIAL, SINGLE"
33534	"CABG, ARTERIAL, TWO"
33535	"CABG, ARTERIAL, THREE"
33536	"CABG, ARTERIAL, FOUR OR MORE"
33542	REMOVAL OF HEART LESION
33545	REPAIR OF HEART DAMAGE
33548	"RESTORE/REMODEL, VENTRICLE"
33560	MYOCARDIAL OP W/CORONARY BYPASS
33572	OPEN CORONARY ENDARTERECTOMY
33600	CLOSURE OF VALVE
33602	CLOSURE OF VALVE
33606	ANASTOMOSIS/ARTERY-AORTA
33608	REPAIR ANOMALY W/CONDUIT
33610	REPAIR BY ENLARGEMENT
33611	REPAIR DOUBLE VENTRICLE
33612	REPAIR DOUBLE VENTRICLE
33615	"REPAIR, MODIFIED FONTAN"
33617	REPAIR SINGLE VENTRICLE
33619	REPAIR SINGLE VENTRICLE
33641	REPAIR HEART SEPTUM DEFECT
33645	REVISION OF HEART VEINS
33647	REPAIR HEART SEPTUM DEFECTS
33649	REPAIR TRICUSPID DEFECT
33660	REPAIR OF HEART DEFECTS
33665	REPAIR OF HEART DEFECTS
33670	REPAIR OF HEART CHAMBERS
33681	REPAIR HEART SEPTUM DEFECT
33684	REPAIR HEART SEPTUM DEFECT
33688	REPAIR HEART SEPTUM DEFECT
33690	REINFORCE PULMONARY ARTERY
33692	REPAIR OF HEART DEFECTS
33694	REPAIR OF HEART DEFECTS
33696	REPAIR OF HEART DEFECTS
33697	REPAIR OF HEART DEFECTS
33698	REPAIR OF HEART DEFECTS
33702	REPAIR OF HEART DEFECTS
33710	REPAIR OF HEART DEFECTS
33720	REPAIR OF HEART DEFECT
33722	REPAIR OF HEART DEFECT
33730	REPAIR HEART-VEIN DEFECT(S)
33732	REPAIR HEART-VEIN DEFECT
33735	REVISION OF HEART CHAMBER
33736	REVISION OF HEART CHAMBER
33737	REVISION OF HEART CHAMBER
33739	REVISION OF HEART CHAMBER
33750	MAJOR VESSEL SHUNT
33755	MAJOR VESSEL SHUNT
33762	MAJOR VESSEL SHUNT
33764	MAJOR VESSEL SHUNT & GRAFT
33766	MAJOR VESSEL SHUNT
33767	MAJOR VESSEL SHUNT
33768	CAVOPULMONARY SHUNTING
33770	REPAIR GREAT VESSELS DEFECT
33771	REPAIR GREAT VESSELS DEFECT
33774	REPAIR GREAT VESSELS DEFECT
33775	REPAIR GREAT VESSELS DEFECT
33776	REPAIR GREAT VESSELS DEFECT
33777	REPAIR GREAT VESSELS DEFECT
33778	REPAIR GREAT VESSELS DEFECT
33779	REPAIR GREAT VESSELS DEFECT
33780	REPAIR GREAT VESSELS DEFECT
33781	REPAIR GREAT VESSELS DEFECT
33785	REPAIR TRANSPOS GREAT ARTY (JATENE TYPE)
33786	REPAIR ARTERIAL TRUNK
33788	REVISION OF PULMONARY ARTERY
33800	AORTIC SUSPENSION
33802	REPAIR VESSEL DEFECT
33803	REPAIR VESSEL DEFECT
33813	REPAIR SEPTAL DEFECT
33814	REPAIR SEPTAL DEFECT
33820	REVISE MAJOR VESSEL
33822	REVISE MAJOR VESSEL
33824	REVISE MAJOR VESSEL
33840	REMOVE AORTA CONSTRICTION
33845	REMOVE AORTA CONSTRICTION
33851	REMOVE AORTA CONSTRICTION
33852	REPAIR SEPTAL DEFECT
33853	REPAIR SEPTAL DEFECT
33855	REPAIR SEPTAL DEFECT
33860	ASCENDING AORTIC GRAFT
33861	ASCENDING AORTIC GRAFT
33863	ASCENDING AORTIC GRAFT
33870	TRANSVERSE AORTIC ARCH GRAFT
33875	THORACIC AORTIC GRAFT
33877	THORACOABDOMINAL GRAFT
33880	ENDOVASC TAA REPR INCL SUBCL
33881	ENDOVASC TAA REPR W/O SUBCL
33883	"INSERT ENDOVASC PROSTH, TAA"
33884	"ENDOVASC PROSTH, TAA, ADD-ON"
33886	"ENDOVASC PROSTH, DELAYED"
33889	ARTERY TRANSPOSE/ENDOVAS TAA
33891	CAR-CAR BP GRFT/ENDOVAS TAA
33910	REMOVE LUNG ARTERY EMBOLI
33915	REMOVE LUNG ARTERY EMBOLI
33916	SURGERY OF GREAT VESSEL
33917	REPAIR PULMONARY ARTERY
33918	REPAIR PULMONARY ATRESIA
33919	REPAIR PULMONARY ATRESIA
33920	REPAIR PULMONARY ATRESIA
33922	TRANSECT PULMONARY ARTERY
33924	REMOVE PULMONARY SHUNT
33925	RPR PUL ART UNIFOCAL W/O CPB
33926	"REPR PUL ART, UNIFOCAL W/CPB"
33930	REMOVAL OF DONOR HEART/LUNG
33933	PREPARE DONOR HEART/LUNG
33935	"TRANSPLANTATION, HEART/LUNG"
33940	REMOVAL OF DONOR HEART
33944	PREPARE DONOR HEART
33945	TRANSPLANTATION OF HEART
33960	EXTERNAL CIRCULATION ASSIST
33961	EXTERNAL CIRCULATION ASSIST
33967	INSERT IA PERCUT DEVICE
33968	REMOVE AORTIC ASSIST DEVICE
33970	AORTIC CIRCULATION ASSIST
33971	AORTIC CIRCULATION ASSIST
33972	AORTIC CIRCULATION ASSIST
33973	INSERT BALLOON DEVICE
33974	REMOVE INTRA-AORTIC BALLOON
33975	IMPLANT VENTRICULAR DEVICE
33976	IMPLANT VENTRICULAR DEVICE
33977	REMOVE VENTRICULAR DEVICE
33978	REMOVE VENTRICULAR DEVICE
33979	INSERT INTRACORPOREAL DEVICE
33980	REMOVE INTRACORPOREAL DEVICE
33999	CARDIAC SURGERY PROCEDURE
34001	REMOVAL OF ARTERY CLOT
34051	REMOVAL OF ARTERY CLOT
34101	REMOVAL OF ARTERY CLOT
34111	REMOVAL OF ARM ARTERY CLOT
34151	REMOVAL OF ARTERY CLOT
34201	REMOVAL OF ARTERY CLOT
34203	REMOVAL OF LEG ARTERY CLOT
34401	REMOVAL OF VEIN CLOT
34421	REMOVAL OF VEIN CLOT
34451	REMOVAL OF VEIN CLOT
34471	REMOVAL OF VEIN CLOT
34490	REMOVAL OF VEIN CLOT
34501	"REPAIR VALVE, FEMORAL VEIN"
34502	RECONSTRUCT VENA CAVA
34510	TRANSPOSITION OF VEIN VALVE
34520	CROSS-OVER VEIN GRAFT
34530	LEG VEIN FUSION
34800	ENDOVASC ABDO REPAIR W/TUBE
34802	ENDOVASC ABDO REPR W/DEVICE
34803	ENDOVAS AAA REPR W/3-P PART
34804	ENDOVASC ABDO REPR W/DEVICE
34805	ENDOVASC ABDO REPAIR W/PROS
34808	ENDOVASC ABDO OCCLUD DEVICE
34812	"XPOSE FOR ENDOPROSTH, FEMORL"
34813	FEMORAL ENDOVAS GRAFT ADD-ON
34820	"XPOSE FOR ENDOPROSTH, ILIAC"
34825	"ENDOVASC EXTEND PROSTH, INIT"
34826	"ENDOVASC EXTEN PROSTH, ADDL"
34830	OPEN AORTIC TUBE PROSTH REPR
34831	OPEN AORTOILIAC PROSTH REPR
34832	OPEN AORTOFEMOR PROSTH REPR
34833	"XPOSE FOR ENDOPROSTH, ILIAC"
34834	"XPOSE, ENDOPROSTH, BRACHIAL"
34900	ENDOVASC ILIAC REPR W/GRAFT
35001	REPAIR DEFECT OF ARTERY
35002	"REPAIR ARTERY RUPTURE, NECK"
35005	REPAIR DEFECT OF ARTERY
35011	REPAIR DEFECT OF ARTERY
35013	"REPAIR ARTERY RUPTURE, ARM"
35021	REPAIR DEFECT OF ARTERY
35022	"REPAIR ARTERY RUPTURE, CHEST"
35045	REPAIR DEFECT OF ARM ARTERY
35081	REPAIR DEFECT OF ARTERY
35082	"REPAIR ARTERY RUPTURE, AORTA"
35091	REPAIR DEFECT OF ARTERY
35092	"REPAIR ARTERY RUPTURE, AORTA"
35102	REPAIR DEFECT OF ARTERY
35103	"REPAIR ARTERY RUPTURE, GROIN"
35111	REPAIR DEFECT OF ARTERY
35112	"REPAIR ARTERY RUPTURE,SPLEEN"
35121	REPAIR DEFECT OF ARTERY
35122	"REPAIR ARTERY RUPTURE, BELLY"
35131	REPAIR DEFECT OF ARTERY
35132	"REPAIR ARTERY RUPTURE, GROIN"
35141	REPAIR DEFECT OF ARTERY
35142	"REPAIR ARTERY RUPTURE, THIGH"
35151	REPAIR DEFECT OF ARTERY
35152	"REPAIR ARTERY RUPTURE, KNEE"
35161	REPAIR DEFECT OF ARTERY
35162	REPAIR ARTERY RUPTURE
35180	REPAIR BLOOD VESSEL LESION
35182	REPAIR BLOOD VESSEL LESION
35184	REPAIR BLOOD VESSEL LESION
35188	REPAIR BLOOD VESSEL LESION
35189	REPAIR BLOOD VESSEL LESION
35190	REPAIR BLOOD VESSEL LESION
35201	REPAIR BLOOD VESSEL LESION
35206	REPAIR BLOOD VESSEL LESION
35207	REPAIR BLOOD VESSEL LESION
35211	REPAIR BLOOD VESSEL LESION
35216	REPAIR BLOOD VESSEL LESION
35221	REPAIR BLOOD VESSEL LESION
35226	REPAIR BLOOD VESSEL LESION
35231	REPAIR BLOOD VESSEL LESION
35236	REPAIR BLOOD VESSEL LESION
35241	REPAIR BLOOD VESSEL LESION
35246	REPAIR BLOOD VESSEL LESION
35251	REPAIR BLOOD VESSEL LESION
35256	REPAIR BLOOD VESSEL LESION
35261	REPAIR BLOOD VESSEL LESION
35266	REPAIR BLOOD VESSEL LESION
35271	REPAIR BLOOD VESSEL LESION
35276	REPAIR BLOOD VESSEL LESION
35281	REPAIR BLOOD VESSEL LESION
35286	REPAIR BLOOD VESSEL LESION
35301	RECHANNELING OF ARTERY
35311	RECHANNELING OF ARTERY
35321	RECHANNELING OF ARTERY
35331	RECHANNELING OF ARTERY
35341	RECHANNELING OF ARTERY
35351	RECHANNELING OF ARTERY
35355	RECHANNELING OF ARTERY
35361	RECHANNELING OF ARTERY
35363	RECHANNELING OF ARTERY
35371	RECHANNELING OF ARTERY
35372	RECHANNELING OF ARTERY
35381	RECHANNELING OF ARTERY
35390	"REOPERATION, CAROTID ADD-ON"
35400	ANGIOSCOPY
35450	REPAIR ARTERIAL BLOCKAGE
35452	REPAIR ARTERIAL BLOCKAGE
35454	REPAIR ARTERIAL BLOCKAGE
35456	REPAIR ARTERIAL BLOCKAGE
35458	REPAIR ARTERIAL BLOCKAGE
35459	REPAIR ARTERIAL BLOCKAGE
35460	REPAIR VENOUS BLOCKAGE
35470	REPAIR ARTERIAL BLOCKAGE
35471	REPAIR ARTERIAL BLOCKAGE
35472	REPAIR ARTERIAL BLOCKAGE
35473	REPAIR ARTERIAL BLOCKAGE
35474	REPAIR ARTERIAL BLOCKAGE
35475	REPAIR ARTERIAL BLOCKAGE
35476	REPAIR VENOUS BLOCKAGE
35480	"ATHERECTOMY, OPEN"
35481	"ATHERECTOMY, OPEN"
35482	"ATHERECTOMY, OPEN"
35483	"ATHERECTOMY, OPEN"
35484	"ATHERECTOMY, OPEN"
35485	"ATHERECTOMY, OPEN"
35490	"ATHERECTOMY, PERCUTANEOUS"
35491	"ATHERECTOMY, PERCUTANEOUS"
35492	"ATHERECTOMY, PERCUTANEOUS"
35493	"ATHERECTOMY, PERCUTANEOUS"
35494	"ATHERECTOMY, PERCUTANEOUS"
35495	"ATHERECTOMY, PERCUTANEOUS"
35500	HARVEST VEIN FOR BYPASS
35501	ARTERY BYPASS GRAFT
35506	ARTERY BYPASS GRAFT
35507	ARTERY BYPASS GRAFT
35508	ARTERY BYPASS GRAFT
35509	ARTERY BYPASS GRAFT
35510	ARTERY BYPASS GRAFT
35511	ARTERY BYPASS GRAFT
35512	ARTERY BYPASS GRAFT
35515	ARTERY BYPASS GRAFT
35516	ARTERY BYPASS GRAFT
35518	ARTERY BYPASS GRAFT
35521	ARTERY BYPASS GRAFT
35522	ARTERY BYPASS GRAFT
35525	ARTERY BYPASS GRAFT
35526	ARTERY BYPASS GRAFT
35531	ARTERY BYPASS GRAFT
35533	ARTERY BYPASS GRAFT
35536	ARTERY BYPASS GRAFT
35541	ARTERY BYPASS GRAFT
35546	ARTERY BYPASS GRAFT
35548	ARTERY BYPASS GRAFT
35549	ARTERY BYPASS GRAFT
35551	ARTERY BYPASS GRAFT
35556	ARTERY BYPASS GRAFT
35558	ARTERY BYPASS GRAFT
35560	ARTERY BYPASS GRAFT
35563	ARTERY BYPASS GRAFT
35565	ARTERY BYPASS GRAFT
35566	ARTERY BYPASS GRAFT
35571	ARTERY BYPASS GRAFT
35572	HARVEST FEMOROPOPLITEAL VEIN
35582	VEIN BYPASS GRAFT
35583	VEIN BYPASS GRAFT
35585	VEIN BYPASS GRAFT
35587	VEIN BYPASS GRAFT
35600	HARVEST ARTERY FOR CABG
35601	ARTERY BYPASS GRAFT
35606	ARTERY BYPASS GRAFT
35612	ARTERY BYPASS GRAFT
35616	ARTERY BYPASS GRAFT
35621	ARTERY BYPASS GRAFT
35623	"BYPASS GRAFT, NOT VEIN"
35626	ARTERY BYPASS GRAFT
35631	ARTERY BYPASS GRAFT
35636	ARTERY BYPASS GRAFT
35637	ARTERY BYPASS GRAFT
35638	ARTERY BYPASS GRAFT
35641	ARTERY BYPASS GRAFT
35642	ARTERY BYPASS GRAFT
35645	ARTERY BYPASS GRAFT
35646	ARTERY BYPASS GRAFT
35647	ARTERY BYPASS GRAFT
35650	ARTERY BYPASS GRAFT
35651	ARTERY BYPASS GRAFT
35654	ARTERY BYPASS GRAFT
35656	ARTERY BYPASS GRAFT
35661	ARTERY BYPASS GRAFT
35663	ARTERY BYPASS GRAFT
35665	ARTERY BYPASS GRAFT
35666	ARTERY BYPASS GRAFT
35671	ARTERY BYPASS GRAFT
35681	COMPOSITE BYPASS GRAFT
35682	COMPOSITE BYPASS GRAFT
35683	COMPOSITE BYPASS GRAFT
35685	BYPASS GRAFT PATENCY/PATCH
35686	BYPASS GRAFT/AV FIST PATENCY
35691	ARTERIAL TRANSPOSITION
35693	ARTERIAL TRANSPOSITION
35694	ARTERIAL TRANSPOSITION
35695	ARTERIAL TRANSPOSITION
35697	REIMPLANT ARTERY EACH
35700	"REOPERATION, BYPASS GRAFT"
35701	"EXPLORATION, CAROTID ARTERY"
35721	"EXPLORATION, FEMORAL ARTERY"
35741	EXPLORATION POPLITEAL ARTERY
35761	EXPLORATION OF ARTERY/VEIN
35800	EXPLORE NECK VESSELS
35820	EXPLORE CHEST VESSELS
35840	EXPLORE ABDOMINAL VESSELS
35860	EXPLORE LIMB VESSELS
35870	REPAIR VESSEL GRAFT DEFECT
35875	REMOVAL OF CLOT IN GRAFT
35876	REMOVAL OF CLOT IN GRAFT
35879	REVISE GRAFT W/VEIN
