match_type	ndc	count	score	code	words
Only NDC2ATC4	52544:247	77	0.0	ATC_G03A_B__	[]
NDC2ATC4+Score	69:5810	77	10.4	ATC_C01B_D04	['DOFETILIDE']
NDC2ATC4+Score	43547:412	77	9.9	ATC_C09A_A06	['QUINAPRIL']
ScoreOnly	MISSING:37249	77	2.4324324324324325	ATC_B03X_A03	['EPOETIN']
NDC2ATC4+Score	51079:657	77	10.4	ATC_R03A_C01	['SALBUTAMOL']
NDC2ATC4+Score	51079:657	77	10.4	ATC_R03A_C02	['SALBUTAMOL']
NDC2ATC4+Score	51079:657	77	10.4	ATC_R03C_C02	['SALBUTAMOL']
NDC2ATC4+Score	35356:823	77	10.4	ATC_N05A_B06	['TRIFLUOPERAZINE']
NDC2ATC4+Score	944:3045	77	10.345238095238095	ATC_B02B_D02	['FACTOR', 'VIII']
NDC2ATC4+Score	70727:497	77	10.4	ATC_S01E_X05	['NETARSUDIL']
NDC2ATC4+Score	173:449	77	10.4	ATC_N02C_C01	['SUMATRIPTAN']
ScoreOnly	MISSING:41156	77	2.433333333333333	ATC_A11J_A__	['VITAMINS']
ScoreOnly	MISSING:41156	77	2.433333333333333	ATC_A11J_C__	['VITAMINS']
ScoreOnly	MISSING:41156	77	2.433333333333333	ATC_B05X_C__	['VITAMINS']
ScoreOnly	27434:10	77	2.8611111111111116	ATC_A12C_C03	['GLUCONATE', 'MAGNESIUM']
ScoreOnly	MISSING:38233	77	3.4	ATC_N02A_A03	['HYDROMORPHONE']
ScoreOnly	MISSING:38978	76	2.542857142857143	ATC_C01B_B01	['LIDOCAINE']
ScoreOnly	MISSING:38978	76	2.542857142857143	ATC_C05A_D01	['LIDOCAINE']
ScoreOnly	MISSING:38978	76	2.542857142857143	ATC_D04A_B01	['LIDOCAINE']
ScoreOnly	MISSING:38978	76	2.542857142857143	ATC_N01B_B02	['LIDOCAINE']
ScoreOnly	MISSING:38978	76	2.542857142857143	ATC_N01B_B52	['LIDOCAINE']
ScoreOnly	MISSING:38978	76	2.542857142857143	ATC_R02A_D02	['LIDOCAINE']
ScoreOnly	MISSING:38978	76	2.542857142857143	ATC_S01H_A07	['LIDOCAINE']
ScoreOnly	MISSING:38978	76	2.542857142857143	ATC_S02D_A01	['LIDOCAINE']
ScoreOnly	MISSING:37608	76	2.7333333333333334	ATC_D07A_C17	['FLUTICASONE']
ScoreOnly	MISSING:37608	76	2.7333333333333334	ATC_R01A_D08	['FLUTICASONE']
ScoreOnly	MISSING:37608	76	2.7333333333333334	ATC_R01A_D58	['FLUTICASONE']
ScoreOnly	MISSING:37608	76	2.7333333333333334	ATC_R03B_A05	['FLUTICASONE']
ScoreOnly	MISSING:36982	76	3.537037037037037	ATC_A06A_A02	['DOCUSATE', 'SODIUM']
ScoreOnly	42852:823	76	2.6	ATC_A01A_D01	['EPINEPHRINE']
ScoreOnly	42852:823	76	2.6	ATC_B02B_C09	['EPINEPHRINE']
ScoreOnly	42852:823	76	2.6	ATC_C01C_A24	['EPINEPHRINE']
ScoreOnly	42852:823	76	2.6	ATC_R03A_A01	['EPINEPHRINE']
ScoreOnly	42852:823	76	2.6	ATC_R03C_A01	['EPINEPHRINE']
ScoreOnly	42852:823	76	2.6	ATC_S01E_A01	['EPINEPHRINE']
ScoreOnly	42852:823	76	2.6	ATC_S01E_A51	['EPINEPHRINE']
NDC2ATC4+Score	68968:525	76	10.4	ATC_G03A_C01	['NORETHISTERONE']
NDC2ATC4+Score	68968:525	76	10.4	ATC_G03C_A03	['ESTRADIOL']
NDC2ATC4+Score	68968:525	76	10.4	ATC_G03C_A53	['ESTRADIOL']
NDC2ATC4+Score	68968:525	76	10.4	ATC_G03D_C02	['NORETHISTERONE']
NoMatch	8287:1261	76	-1.0	NONE_0	['NORETHISTERONE']
ScoreOnly	44206:417	76	3.325	ATC_J06B_A__	['HUMAN', 'IMMUNOGLOBULINS']
NDC2ATC4+Score	338:1301	76	10.4	ATC_J01D_E01	['CEFEPIME']
NoMatch	54569:6236	76	-1.0	NONE_0	['CEFEPIME']
NDC2ATC4+Score	10888:5001	76	9.9	ATC_H05B_X02	['PARICALCITOL']
NoMatch	43353:489	76	-1.0	NONE_0	['PARICALCITOL']
ScoreOnly	MISSING:39024	76	3.397058823529412	ATC_A09A_A02	['LIPASE', 'PROTEASE']
NDC2ATC4+Score	7:4141	76	10.4	ATC_C07A_G02	['CARVEDILOL']
ScoreOnly	MISSING:38469	76	3.625	ATC_A10A_B01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:38469	76	3.625	ATC_A10A_C01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:38469	76	3.625	ATC_A10A_D01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:38469	76	3.625	ATC_A10A_E01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:38469	76	3.625	ATC_A10A_F01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:40181	76	2.5657894736842106	ATC_C10A_X06	['OMEGA']
NDC2ATC4+Score	456:600	76	11.5	ATC_J01D_I02	['CEFTAROLINE', 'FOSAMIL']
ScoreOnly	54766:149	76	4.25	ATC_H05B_A01	['CALCITONIN', 'SALMON']
ScoreOnly	MISSING:39748	76	2.35	ATC_B03A_E__	['IRON']
ScoreOnly	MISSING:38436	76	4.5	ATC_A10A_E05	['DETEMIR', 'INSULIN']
ScoreOnly	MISSING:31849	76	2.9	ATC_B05A_A05	['DEXTRAN']
ScoreOnly	64896:662	75	3.4	ATC_N04B_A01	['LEVODOPA']
NoMatch	55289:758	75	-1.0	NONE_0	['LEVODOPA']
NDC2ATC4+Score	43353:958	75	9.741666666666667	ATC_A02A_C01	['CALCIUM', 'CARBONATE']
NDC2ATC4+Score	43353:958	75	9.741666666666667	ATC_A12A_A04	['CALCIUM', 'CARBONATE']
NoMatch	MISSING:34715	75	-1.0	NONE_0	['CALCIUM', 'CARBONATE']
ScoreOnly	MISSING:29125	75	2.7333333333333334	ATC_C02A_C01	['CLONIDINE']
ScoreOnly	MISSING:29125	75	2.7333333333333334	ATC_C02L_C01	['CLONIDINE']
ScoreOnly	MISSING:29125	75	2.7333333333333334	ATC_N02C_X02	['CLONIDINE']
ScoreOnly	MISSING:29125	75	2.7333333333333334	ATC_S01E_A04	['CLONIDINE']
NDC2ATC4+Score	53489:141	75	10.4	ATC_C01B_A01	['QUINIDINE']
NDC2ATC4+Score	40085:716	75	10.4	ATC_N06A_A12	['DOXEPIN']
Only NDC2ATC4	40085:716	75	0.0	ATC_D04A_X__	[]
ScoreOnly	MISSING:29270	75	3.4	ATC_M03B_X01	['BACLOFEN']
NDC2ATC4+Score	13668:333	75	10.4	ATC_N06A_X05	['TRAZODONE']
NoMatch	MISSING:42774	75	-1.0	NONE_0	['TRAZODONE']
NoMatch	MISSING:38682	75	-1.0	NONE_0	['TRAZODONE']
ScoreOnly	MISSING:36562	75	3.4	ATC_L01B_C01	['CYTARABINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_C01C_A06	['PHENYLEPHRINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_D04A_A10	['PROMETHAZINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_R01A_A04	['PHENYLEPHRINE']
NDC2ATC4+Score	50383:805	75	9.20232558139535	ATC_R01A_B01	['PHENYLEPHRINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_R01B_A03	['PHENYLEPHRINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_R01B_A53	['PHENYLEPHRINE']
NDC2ATC4+Score	50383:805	75	9.9	ATC_R05D_A04	['CODEINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_R06A_D02	['PROMETHAZINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_R06A_D52	['PROMETHAZINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_S01F_B01	['PHENYLEPHRINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_S01G_A05	['PHENYLEPHRINE']
NDC2ATC4+Score	50383:805	75	9.733333333333334	ATC_S01G_A55	['PHENYLEPHRINE']
ScoreOnly	MISSING:42656	75	3.4	ATC_N06A_X26	['VORTIOXETINE']
ScoreOnly	11845:113	75	2.15	ATC_R05C_A05	['ROOT']
NoMatch	96:728	75	-1.0	NONE_0	['ROOT']
NDC2ATC4+Score	78:687	75	10.4	ATC_B02B_X05	['ELTROMBOPAG']
ScoreOnly	MISSING:39367	75	3.4	ATC_A06A_H01	['METHYLNALTREXONE']
NoMatch	2:1975	75	-1.0	NONE_0	['METHYLNALTREXONE']
ScoreOnly	MISSING:39705	75	2.8928571428571432	ATC_A12C_B02	['GLUCONATE', 'ZINC']
NoMatch	MISSING:34827	75	-1.0	NONE_0	['GLUCONATE', 'ZINC']
ScoreOnly	58394:136	75	3.4621212121212124	ATC_B02B_D13	['COAGULATION', 'FACTOR']
NDC2ATC4+Score	69:135	75	10.4	ATC_L01X_E14	['BOSUTINIB']
ScoreOnly	MISSING:35130	75	2.9	ATC_B01A_D02	['ALTEPLASE']
ScoreOnly	MISSING:35130	75	2.9	ATC_S01X_A13	['ALTEPLASE']
ScoreOnly	MISSING:34843	75	2.824731182795699	ATC_D09A_B02	['BANDAGE']
NoMatch	52959:904	75	-1.0	NONE_0	['BANDAGE']
ScoreOnly	MISSING:39040	74	3.4	ATC_N06B_A12	['LISDEXAMFETAMINE']
NoMatch	52959:422	74	-1.0	NONE_0	['LISDEXAMFETAMINE']
NDC2ATC4+Score	49999:143	74	10.333333333333334	ATC_D06B_A01	['SILVER', 'SULFADIAZINE']
NDC2ATC4+Score	49999:143	74	10.333333333333334	ATC_D06B_A51	['SILVER', 'SULFADIAZINE']
NoMatch	64727:3303	74	-1.0	NONE_0	['SILVER', 'SULFADIAZINE']
ScoreOnly	39278:421	74	3.4	ATC_C01E_B02	['CAMPHORA']
NoMatch	67:2045	74	-1.0	NONE_0	['CAMPHORA']
ScoreOnly	MISSING:41248	74	2.7333333333333334	ATC_D04A_A10	['PROMETHAZINE']
ScoreOnly	MISSING:41248	74	2.7333333333333334	ATC_R06A_D02	['PROMETHAZINE']
ScoreOnly	MISSING:41248	74	2.7333333333333334	ATC_R06A_D52	['PROMETHAZINE']
ScoreOnly	MISSING:41098	74	2.9469696969696977	ATC_B03A_E01	['FOLIC', 'IRON']
ScoreOnly	44778:115	74	3.4	ATC_C08C_A03	['ISRADIPINE']
ScoreOnly	MISSING:40148	74	2.9	ATC_H01C_B02	['OCTREOTIDE']
ScoreOnly	904:3865	74	2.8272727272727276	ATC_R01A_X__	['NASAL']
NoMatch	MISSING:37210	74	-1.0	NONE_0	['NASAL']
ScoreOnly	MISSING:39041	74	3.4	ATC_N06B_A12	['LISDEXAMFETAMINE']
ScoreOnly	MISSING:35434	74	3.166666666666667	ATC_N02A_J07	['ACETYLSALICYLIC', 'CODEINE']
ScoreOnly	35356:625	74	3.4	ATC_N06A_A24	['MILNACIPRAN']
ScoreOnly	35356:625	74	3.4	ATC_N06A_X17	['MILNACIPRAN']
NoMatch	54569:5880	74	-1.0	NONE_0	['MILNACIPRAN']
ScoreOnly	MISSING:37942	74	3.4	ATC_M01A_X05	['GLUCOSAMINE']
NDC2ATC4+Score	43598:437	74	10.166666666666668	ATC_C01D_A02	['GLYCERYL', 'TRINITRATE']
NDC2ATC4+Score	43598:437	74	10.166666666666668	ATC_C01D_A52	['GLYCERYL', 'TRINITRATE']
NDC2ATC4+Score	43598:437	74	10.166666666666668	ATC_C05A_E01	['GLYCERYL', 'TRINITRATE']
ScoreOnly	43598:412	74	3.4	ATC_R03A_C01	['SALBUTAMOL']
ScoreOnly	43598:412	74	3.4	ATC_R03A_C02	['SALBUTAMOL']
ScoreOnly	43598:412	74	3.4	ATC_R03C_C02	['SALBUTAMOL']
NoMatch	MISSING:29261	74	-1.0	NONE_0	['SALBUTAMOL']
NDC2ATC4+Score	40076:949	74	9.733333333333334	ATC_D06B_B03	['ACICLOVIR']
NDC2ATC4+Score	40076:949	74	9.733333333333334	ATC_D06B_B53	['ACICLOVIR']
NDC2ATC4+Score	40076:949	74	9.733333333333334	ATC_J05A_B01	['ACICLOVIR']
NDC2ATC4+Score	40076:949	74	9.733333333333334	ATC_S01A_D03	['ACICLOVIR']
ScoreOnly	44778:333	74	2.9	ATC_L03A_X03	['BCG']
ScoreOnly	44778:333	74	2.9	ATC_S01A_D05	['INTERFERON']
ScoreOnly	MISSING:40039	74	2.3022727272727272	ATC_N07B_B__	['DRUG']
ScoreOnly	MISSING:40963	74	3.4	ATC_C05B_B02	['POLIDOCANOL']
ScoreOnly	MISSING:29224	74	2.566666666666667	ATC_D10A_B02	['SULFUR']
ScoreOnly	10939:222	74	2.741666666666667	ATC_A02A_C01	['CALCIUM', 'CARBONATE']
ScoreOnly	10939:222	74	2.741666666666667	ATC_A12A_A04	['CALCIUM', 'CARBONATE']
NoMatch	MISSING:35098	74	-1.0	NONE_0	['CALCIUM', 'CARBONATE']
NDC2ATC4+Score	51862:146	74	10.4	ATC_N04B_D01	['SELEGILINE']
NoMatch	MISSING:41568	74	-1.0	NONE_0	['SELEGILINE']
ScoreOnly	MISSING:35842	74	2.1416666666666666	ATC_A12A_A__	['CALCIUM']
ScoreOnly	MISSING:37473	73	3.590909090909091	ATC_B03A_A07	['FERROUS', 'SULFATE']
ScoreOnly	MISSING:41250	73	3.4	ATC_N01A_X10	['PROPOFOL']
NDC2ATC4+Score	63323:261	73	10.4	ATC_G03D_A04	['PROGESTERONE']
ScoreOnly	409:4092	73	2.2	ATC_V03A_B20	['COPPER']
NDC2ATC4+Score	78:620	73	9.9	ATC_L01X_E10	['EVEROLIMUS']
NDC2ATC4+Score	78:620	73	9.9	ATC_L04A_A18	['EVEROLIMUS']
ScoreOnly	MISSING:42427	73	3.4	ATC_N07B_A03	['VARENICLINE']
NDC2ATC4+Score	44087:8822	73	10.711111111111112	ATC_L03A_B07	['A', 'BETA', 'INTERFERON']
ScoreOnly	10122:902	73	2.624561403508772	ATC_R03D_C__	['LEUKOTRIENE']
ScoreOnly	61924:178	73	2.7333333333333334	ATC_A06A_G06	['OIL']
NDC2ATC4+Score	10135:656	73	10.4	ATC_N05A_H04	['QUETIAPINE']
ScoreOnly	35356:505	73	3.4	ATC_N05B_A12	['ALPRAZOLAM']
NoMatch	MISSING:42478	73	-1.0	NONE_0	['ALPRAZOLAM']
ScoreOnly	MISSING:35478	73	3.4	ATC_D10A_X03	['AZELAIC']
ScoreOnly	38396:408	73	3.066666666666667	ATC_A10A_B01	['INSULIN']
ScoreOnly	38396:408	73	3.066666666666667	ATC_A10A_C01	['INSULIN']
ScoreOnly	38396:408	73	3.066666666666667	ATC_A10A_D01	['INSULIN']
ScoreOnly	38396:408	73	3.066666666666667	ATC_A10A_E01	['INSULIN']
ScoreOnly	38396:408	73	3.066666666666667	ATC_A10A_F01	['INSULIN']
ScoreOnly	MISSING:39691	73	2.6	ATC_A11A_B__	['MULTIVITAMINS']
NoMatch	50458:536	73	-1.0	NONE_0	['MULTIVITAMINS']
NDC2ATC4+Score	62037:699	73	9.9	ATC_C05A_E03	['DILTIAZEM']
NDC2ATC4+Score	62037:699	73	9.9	ATC_C08D_B01	['DILTIAZEM']
NDC2ATC4+Score	78:680	73	10.4	ATC_A04A_A01	['ONDANSETRON']
ScoreOnly	MISSING:31906	73	2.9	ATC_B05A_A05	['DEXTRAN']
ScoreOnly	2:1433	73	5.776923076923078	ATC_A10B_J__	['GLP', 'GLUCAGON', 'LIKE', 'PEPTIDE']
NDC2ATC4+Score	50090:1083	73	9.9	ATC_C03A_A03	['HYDROCHLOROTHIAZIDE']
NDC2ATC4+Score	50090:1083	73	11.5	ATC_C09C_A08	['MEDOXOMIL', 'OLMESARTAN']
ScoreOnly	93:7664	73	3.4000000000000004	ATC_L01X_E__	['KINASE', 'PROTEIN']
NDC2ATC4+Score	7:4139	73	10.4	ATC_C07A_G02	['CARVEDILOL']
NDC2ATC4+Score	13811:640	73	10.4	ATC_N04B_C04	['ROPINIROLE']
NDC2ATC4+Score	51167:809	73	11.5	ATC_R07A_X30	['IVACAFTOR', 'LUMACAFTOR']
NDC2ATC4+Score	173:757	73	10.4	ATC_N03A_X09	['LAMOTRIGINE']
ScoreOnly	MISSING:35400	73	3.4	ATC_A11G_A01	['ASCORBIC']
ScoreOnly	MISSING:40215	73	2.9302631578947373	ATC_C10A_X06	['ACIDS', 'OMEGA']
NDC2ATC4+Score	23635:416	73	10.4	ATC_N02A_A03	['HYDROMORPHONE']
NDC2ATC4+Score	50090:450	73	10.4	ATC_N02B_A11	['DIFLUNISAL']
ScoreOnly	54868:5709	73	3.4	ATC_R03A_C01	['SALBUTAMOL']
ScoreOnly	54868:5709	73	3.4	ATC_R03A_C02	['SALBUTAMOL']
ScoreOnly	54868:5709	73	3.4	ATC_R03C_C02	['SALBUTAMOL']
NDC2ATC4+Score	42023:112	72	10.4	ATC_G03C_A03	['ESTRADIOL']
NDC2ATC4+Score	42023:112	72	10.4	ATC_G03C_A53	['ESTRADIOL']
NoMatch	MISSING:41581	72	-1.0	NONE_0	['ESTRADIOL']
NDC2ATC4+Score	93:7443	72	9.9	ATC_C10A_A04	['FLUVASTATIN']
NDC2ATC4+Score	66658:234	72	10.4	ATC_L04A_C03	['ANAKINRA']
ScoreOnly	MISSING:39436	72	3.4	ATC_J02A_X05	['MICAFUNGIN']
NDC2ATC4+Score	10135:614	72	9.733333333333334	ATC_C04A_C01	['NICOTINIC']
NDC2ATC4+Score	10135:614	72	9.733333333333334	ATC_C10A_D02	['NICOTINIC']
NDC2ATC4+Score	10135:614	72	9.733333333333334	ATC_C10A_D52	['NICOTINIC']
ScoreOnly	MISSING:38329	72	2.475	ATC_J06A_A__	['IMMUNE']
ScoreOnly	MISSING:39533	72	2.7333333333333334	ATC_A07D_A52	['MORPHINE']
ScoreOnly	MISSING:39533	72	2.7333333333333334	ATC_N02A_A01	['MORPHINE']
ScoreOnly	MISSING:39533	72	2.7333333333333334	ATC_N02A_A51	['MORPHINE']
NDC2ATC4+Score	57962:560	72	10.4	ATC_L01X_E27	['IBRUTINIB']
NDC2ATC4+Score	378:464	72	9.9	ATC_C03A_A03	['HYDROCHLOROTHIAZIDE']
NDC2ATC4+Score	378:464	72	10.4	ATC_C03D_B02	['TRIAMTERENE']
NoMatch	MISSING:38750	72	-1.0	NONE_0	['TRIAMTERENE']
ScoreOnly	24385:503	72	2.9	ATC_B05B_C02	['CARBAMIDE']
ScoreOnly	24385:503	72	2.9	ATC_D02A_E01	['CARBAMIDE']
ScoreOnly	24385:503	72	2.9	ATC_D02A_E51	['CARBAMIDE']
NoMatch	58864:727	72	-1.0	NONE_0	['CARBAMIDE']
ScoreOnly	MISSING:40985	72	3.4	ATC_L03A_A05	['POLY']
ScoreOnly	MISSING:40985	72	3.4	ATC_L03A_X07	['POLY']
NDC2ATC4+Score	49702:225	72	10.4	ATC_J05A_G02	['DELAVIRDINE']
ScoreOnly	33358:275	72	3.4	ATC_M01A_E12	['OXAPROZIN']
ScoreOnly	MISSING:40573	72	3.4	ATC_N05A_X13	['PALIPERIDONE']
NDC2ATC4+Score	78:324	72	9.9	ATC_N06D_A03	['RIVASTIGMINE']
NDC2ATC4+Score	72626:2701	72	11.5	ATC_J05A_P55	['SOFOSBUVIR', 'VELPATASVIR']
NDC2ATC4+Score	78:417	72	9.9	ATC_L01X_E10	['EVEROLIMUS']
NDC2ATC4+Score	78:417	72	9.9	ATC_L04A_A18	['EVEROLIMUS']
NoMatch	MISSING:42360	72	-1.0	NONE_0	['EVEROLIMUS']
ScoreOnly	54868:5286	72	3.4	ATC_G03A_C01	['NORETHISTERONE']
ScoreOnly	54868:5286	72	3.4	ATC_G03C_A03	['ESTRADIOL']
ScoreOnly	54868:5286	72	3.4	ATC_G03C_A53	['ESTRADIOL']
ScoreOnly	54868:5286	72	3.4	ATC_G03D_C02	['NORETHISTERONE']
NDC2ATC4+Score	206:8855	72	10.4	ATC_J01C_A12	['PIPERACILLIN']
NDC2ATC4+Score	206:8855	72	10.4	ATC_J01C_G02	['TAZOBACTAM']
NDC2ATC4+Score	48878:620	72	9.525	ATC_A01A_B03	['CHLORHEXIDINE']
NDC2ATC4+Score	48878:620	72	9.525	ATC_B05C_A02	['CHLORHEXIDINE']
NDC2ATC4+Score	48878:620	72	9.525	ATC_D08A_C02	['CHLORHEXIDINE']
NDC2ATC4+Score	48878:620	72	9.525	ATC_D08A_C52	['CHLORHEXIDINE']
NDC2ATC4+Score	48878:620	72	9.525	ATC_D09A_A12	['CHLORHEXIDINE']
NDC2ATC4+Score	48878:620	72	9.525	ATC_R02A_A05	['CHLORHEXIDINE']
NDC2ATC4+Score	48878:620	72	9.525	ATC_S01A_X09	['CHLORHEXIDINE']
NDC2ATC4+Score	48878:620	72	9.525	ATC_S02A_A09	['CHLORHEXIDINE']
NDC2ATC4+Score	48878:620	72	9.525	ATC_S03A_A04	['CHLORHEXIDINE']
ScoreOnly	MISSING:37906	72	2.9	ATC_H04A_A01	['GLUCAGON']
ScoreOnly	44778:562	72	3.4	ATC_C07A_G02	['CARVEDILOL']
NDC2ATC4+Score	24979:144	72	10.4	ATC_D11A_X11	['HYDROQUINONE']
NDC2ATC4+Score	55289:211	72	10.4	ATC_A10B_A02	['METFORMIN']
NoMatch	MISSING:39035	72	-1.0	NONE_0	['METFORMIN']
NoMatch	54868:5977	72	-1.0	NONE_0	['METFORMIN']
ScoreOnly	409:7713	72	2.7333333333333334	ATC_A06A_D16	['MANNITOL']
ScoreOnly	409:7713	72	2.7333333333333334	ATC_B05B_C01	['MANNITOL']
ScoreOnly	409:7713	72	2.7333333333333334	ATC_B05C_X04	['MANNITOL']
ScoreOnly	409:7713	72	2.7333333333333334	ATC_R05C_B16	['MANNITOL']
ScoreOnly	MISSING:35458	71	3.4	ATC_M01C_B03	['AURANOFIN']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_A01A_C03	['HYDROCORTISONE']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_A07E_A02	['HYDROCORTISONE']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_C05A_A01	['HYDROCORTISONE']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_D07A_A02	['HYDROCORTISONE']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_D07X_A01	['HYDROCORTISONE']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_H02A_B09	['HYDROCORTISONE']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_S01B_A02	['HYDROCORTISONE']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_S01C_B03	['HYDROCORTISONE']
NDC2ATC4+Score	9:825	71	9.511111111111111	ATC_S02B_A01	['HYDROCORTISONE']
ScoreOnly	10702:45	71	2.5000000000000004	ATC_B02B_D03	['ACTIVITY']
NDC2ATC4+Score	61874:115	71	10.4	ATC_N05A_X15	['CARIPRAZINE']
ScoreOnly	51552:694	71	2.242857142857143	ATC_A12C_B__	['ZINC']
ScoreOnly	51552:694	71	2.242857142857143	ATC_D02A_B__	['ZINC']
NDC2ATC4+Score	50458:176	71	9.775	ATC_G03A_A05	['NORETHISTERONE']
NDC2ATC4+Score	50458:176	71	9.775	ATC_G03A_B04	['NORETHISTERONE']
NDC2ATC4+Score	50458:176	71	10.4	ATC_G03A_C01	['NORETHISTERONE']
NDC2ATC4+Score	50458:176	71	10.4	ATC_G03C_A03	['ESTRADIOL']
NDC2ATC4+Score	50458:176	71	10.4	ATC_G03C_A53	['ESTRADIOL']
NDC2ATC4+Score	50458:176	71	10.4	ATC_G03D_C02	['NORETHISTERONE']
NDC2ATC4+Score	50458:176	71	9.9	ATC_L02A_A03	['ETHINYLESTRADIOL']
NDC2ATC4+Score	30698:66	71	10.4	ATC_C03C_A01	['FUROSEMIDE']
NoMatch	30768:3	71	-1.0	NONE_0	['FUROSEMIDE']
ScoreOnly	MISSING:34605	71	3.4	ATC_A10B_J03	['LIXISENATIDE']
ScoreOnly	MISSING:34605	71	3.4	ATC_A10B_X10	['LIXISENATIDE']
NDC2ATC4+Score	31:2235	71	9.733333333333334	ATC_C01C_A06	['PHENYLEPHRINE']
NDC2ATC4+Score	31:2235	71	9.733333333333334	ATC_R01A_A04	['PHENYLEPHRINE']
NDC2ATC4+Score	31:2235	71	9.20232558139535	ATC_R01A_B01	['PHENYLEPHRINE']
NDC2ATC4+Score	31:2235	71	9.733333333333334	ATC_R01B_A03	['PHENYLEPHRINE']
NDC2ATC4+Score	31:2235	71	9.733333333333334	ATC_R01B_A53	['PHENYLEPHRINE']
NDC2ATC4+Score	31:2235	71	10.4	ATC_R06A_B01	['BROMPHENIRAMINE']
NDC2ATC4+Score	31:2235	71	10.4	ATC_R06A_B51	['BROMPHENIRAMINE']
NDC2ATC4+Score	31:2235	71	9.733333333333334	ATC_S01F_B01	['PHENYLEPHRINE']
NDC2ATC4+Score	31:2235	71	9.733333333333334	ATC_S01G_A05	['PHENYLEPHRINE']
NDC2ATC4+Score	31:2235	71	9.733333333333334	ATC_S01G_A55	['PHENYLEPHRINE']
ScoreOnly	MISSING:38249	71	3.4	ATC_N05B_B01	['HYDROXYZINE']
ScoreOnly	MISSING:38249	71	3.4	ATC_N05B_B51	['HYDROXYZINE']
NDC2ATC4+Score	69:314	71	10.4	ATC_J01D_H02	['MEROPENEM']
NDC2ATC4+Score	17478:987	71	10.4	ATC_H05B_X03	['DOXERCALCIFEROL']
ScoreOnly	MISSING:29100	71	2.662037037037037	ATC_V09F_X02	['IODIDE', 'SODIUM']
ScoreOnly	MISSING:29100	71	2.662037037037037	ATC_V09F_X03	['IODIDE', 'SODIUM']
ScoreOnly	MISSING:29100	71	2.662037037037037	ATC_V09F_X04	['IODIDE', 'SODIUM']
ScoreOnly	MISSING:29100	71	2.662037037037037	ATC_V10X_A01	['IODIDE', 'SODIUM']
ScoreOnly	MISSING:36104	71	3.4	ATC_J01D_A10	['CEFOTAXIME']
ScoreOnly	MISSING:36104	71	3.4	ATC_J01D_D01	['CEFOTAXIME']
NDC2ATC4+Score	76336:80	71	10.4	ATC_L01X_X23	['MITOTANE']
NDC2ATC4+Score	13668:249	71	11.5	ATC_C09C_A08	['MEDOXOMIL', 'OLMESARTAN']
NoMatch	MISSING:37858	71	-1.0	NONE_0	['MEDOXOMIL', 'OLMESARTAN']
NDC2ATC4+Score	42543:497	71	10.4	ATC_N04B_B01	['AMANTADINE']
ScoreOnly	MISSING:40150	71	2.9	ATC_H01C_B02	['OCTREOTIDE']
ScoreOnly	55289:101	71	3.4	ATC_G03C_A03	['ESTRADIOL']
ScoreOnly	55289:101	71	3.4	ATC_G03C_A53	['ESTRADIOL']
NoMatch	54569:1718	71	-1.0	NONE_0	['ESTRADIOL']
NoMatch	MISSING:35001	71	-1.0	NONE_0	['ESTRADIOL']
NDC2ATC4+Score	23155:38	71	10.4	ATC_A07A_A06	['PAROMOMYCIN']
NDC2ATC4+Score	11086:37	70	10.4	ATC_D05A_C01	['DITHRANOL']
NDC2ATC4+Score	11086:37	70	10.4	ATC_D05A_C51	['DITHRANOL']
NoMatch	MISSING:34668	70	-1.0	NONE_0	['DITHRANOL']
ScoreOnly	46122:143	70	3.4	ATC_C01E_B02	['CAMPHORA']
ScoreOnly	MISSING:34600	70	3.4	ATC_L01X_C03	['TRASTUZUMAB']
NDC2ATC4+Score	62559:311	70	9.9	ATC_A07A_A09	['VANCOMYCIN']
NDC2ATC4+Score	62559:311	70	9.9	ATC_J01X_A01	['VANCOMYCIN']
ScoreOnly	54868:6156	70	3.4	ATC_G04B_D11	['FESOTERODINE']
