RXN_CD	RXN_NM	cnt
898701	24 HR Trazodone Hydrochloride 150 MG Extended Release Oral Tablet [Oleptro]	1
898704	24 HR Trazodone Hydrochloride 300 MG Extended Release Oral Tablet	2
898706	24 HR Trazodone Hydrochloride 300 MG Extended Release Oral Tablet [Oleptro]	1
857564	24 HR trospium chloride 60 MG Extended Release Oral Capsule	2
857566	24 HR trospium chloride 60 MG Extended Release Oral Capsule [Sanctura]	1
313581	24 HR venlafaxine 150 MG Extended Release Oral Capsule	2
729931	24 HR venlafaxine 150 MG Extended Release Oral Capsule [Effexor]	1
808744	24 HR venlafaxine 150 MG Extended Release Oral Tablet	1
808748	24 HR venlafaxine 225 MG Extended Release Oral Tablet	1
313583	24 HR venlafaxine 37.5 MG Extended Release Oral Capsule	2
729932	24 HR venlafaxine 37.5 MG Extended Release Oral Capsule [Effexor]	1
808751	24 HR venlafaxine 37.5 MG Extended Release Oral Tablet	1
313585	24 HR venlafaxine 75 MG Extended Release Oral Capsule	2
729929	24 HR venlafaxine 75 MG Extended Release Oral Capsule [Effexor]	1
808753	24 HR venlafaxine 75 MG Extended Release Oral Tablet	1
897584	24 HR Verapamil hydrochloride 100 MG Extended Release Oral Capsule	3
897586	24 HR Verapamil hydrochloride 100 MG Extended Release Oral Capsule [Verelan]	1
897612	24 HR Verapamil hydrochloride 120 MG Extended Release Oral Capsule	3
897614	24 HR Verapamil hydrochloride 120 MG Extended Release Oral Capsule [Verelan]	1
897618	24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule	3
897620	24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule [Verelan]	1
897635	24 HR Verapamil hydrochloride 180 MG Extended Release Oral Tablet	4
901522	24 HR Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Covera]	1
897590	24 HR Verapamil hydrochloride 200 MG Extended Release Oral Capsule	3
897592	24 HR Verapamil hydrochloride 200 MG Extended Release Oral Capsule [Verelan]	1
897624	24 HR Verapamil hydrochloride 240 MG Extended Release Oral Capsule	3
897626	24 HR Verapamil hydrochloride 240 MG Extended Release Oral Capsule [Verelan]	1
897646	24 HR Verapamil hydrochloride 240 MG Extended Release Oral Tablet	4
901525	24 HR Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Covera]	1
897596	24 HR Verapamil hydrochloride 300 MG Extended Release Oral Capsule	3
897598	24 HR Verapamil hydrochloride 300 MG Extended Release Oral Capsule [Verelan]	1
897630	24 HR Verapamil hydrochloride 360 MG Extended Release Oral Capsule	3
897632	24 HR Verapamil hydrochloride 360 MG Extended Release Oral Capsule [Verelan]	1
1085805	240 ACTUAT Triamcinolone Acetonide 0.075 MG/ACTUAT Metered Dose Inhaler	2
1085807	240 ACTUAT Triamcinolone Acetonide 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort]	1
646830	25 ML Daunorubicin Liposomal 2 MG/ML Injection	2
1232617	25 ML Daunorubicin Liposomal 2 MG/ML Injection [DaunoXome]	1
1791233	25 ML Diltiazem Hydrochloride 5 MG/ML Injection	3
1790100	25 ML Doxorubicin Hydrochloride 2 MG/ML Injection	4
1799307	25 ML Doxorubicin Hydrochloride 2 MG/ML Injection [Adriamycin]	1
1790127	25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection	5
1790128	25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection [Doxil]	1
1790177	25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection [LipoDox]	2
1732182	25 ML Epirubicin Hydrochloride 2 MG/ML Injection	4
1732183	25 ML Epirubicin Hydrochloride 2 MG/ML Injection [Ellence]	2
1795618	25 ML Glucose 50 MG/ML Injection	3
1809438	25 ML Immunoglobulin G, Human 100 MG/ML Injection	19
1809667	25 ML Immunoglobulin G, Human 100 MG/ML Injection [Gammagard]	1
1809439	25 ML Immunoglobulin G, Human 100 MG/ML Injection [Gammaked]	1
1809581	25 ML Immunoglobulin G, Human 100 MG/ML Injection [Gamunex]	3
1726492	25 ML Irinotecan hydrochloride 20 MG/ML Injection	1
1720773	25 ML levoleucovorin 10 MG/ML Injection	1
1796676	25 ML Protamine Sulfate (USP) 10 MG/ML Injection	1
1807546	25 ML Sodium Chloride 4.5 MG/ML Injection	2
1807630	25 ML Sodium Chloride 9 MG/ML Injection	3
1741420	250 ML Albumin Human, USP 50 MG/ML Injection	11
1741974	250 ML Albumin Human, USP 50 MG/ML Injection [Albuked]	1
1741762	250 ML Albumin Human, USP 50 MG/ML Injection [Albuminar]	1
1741899	250 ML Albumin Human, USP 50 MG/ML Injection [Alburx]	1
1741421	250 ML Albumin Human, USP 50 MG/ML Injection [Albutein]	1
1741765	250 ML Albumin Human, USP 50 MG/ML Injection [Buminate]	1
1741986	250 ML Albumin Human, USP 50 MG/ML Injection [Flexbumin]	1
1742228	250 ML Albumin Human, USP 50 MG/ML Injection [Plasbumin]	1
1804738	250 ML argatroban 1 MG/ML Injection	1
1790247	250 ML clevidipine 0.5 MG/ML Injection	2
1790248	250 ML clevidipine 0.5 MG/ML Injection [Cleviprex]	1
309985	250 ML Dobutamine 1 MG/ML Injection	3
309986	250 ML Dobutamine 2 MG/ML Injection	2
309987	250 ML Dobutamine 4 MG/ML Injection	2
1743869	250 ML Dopamine Hydrochloride 0.8 MG/ML Injection	1
1743877	250 ML Dopamine Hydrochloride 1.6 MG/ML Injection	1
1292887	250 ML Dopamine Hydrochloride 3.2 MG/ML Injection	1
1736541	250 ML Esmolol hydrochloride 10 MG/ML Injection	5
1736543	250 ML Esmolol hydrochloride 10 MG/ML Injection [Brevibloc]	2
1734377	250 ML foscarnet sodium 24 MG/ML Injection	2
855613	250 ML foscarnet sodium 24 MG/ML Injection [Foscavir]	2
1872065	250 ML Ganciclovir 2 MG/ML Injection	1
245220	250 ML Glucose 100 MG/ML / Sodium Chloride 2 MG/ML Injection	2
1795480	250 ML Glucose 100 MG/ML Injection	2
1863976	250 ML Glucose 50 MG/ML / Potassium Chloride 0.02 MEQ/ML / Sodium Chloride 2 MG/ML Injection	2
1866190	250 ML Glucose 50 MG/ML / Potassium Chloride 0.02 MEQ/ML / Sodium Chloride 2.25 MG/ML Injection	2
1794881	250 ML Glucose 50 MG/ML / Sodium Chloride 2 MG/ML Injection	2
1794902	250 ML Glucose 50 MG/ML / Sodium Chloride 2.25 MG/ML Injection	2
1795147	250 ML Glucose 50 MG/ML / Sodium Chloride 3 MG/ML Injection	2
1795168	250 ML Glucose 50 MG/ML / Sodium Chloride 3.3 MG/ML Injection	2
1795254	250 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injection	2
1795348	250 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injection	2
1795610	250 ML Glucose 50 MG/ML Injection	3
1658717	250 ML heparin sodium, porcine 100 UNT/ML Injection	6
1659197	250 ML heparin sodium, porcine 50 UNT/ML Injection	6
1737742	250 ML Lidocaine Hydrochloride 4 MG/ML Injection	1
1737723	250 ML Lidocaine Hydrochloride 8 MG/ML Injection	2
1791403	250 ML Mannitol 200 MG/ML Injection	2
1791404	250 ML Mannitol 200 MG/ML Injection [Osmitrol]	1
351156	250 ML moxifloxacin 1.6 MG/ML Injection	3
860777	250 ML moxifloxacin 1.6 MG/ML Injection [Avelox]	1
1868562	250 ML Nitroglycerin 0.1 MG/ML Injection	1
312004	250 ML Nitroglycerin 0.2 MG/ML Injection	1
1868494	250 ML Nitroglycerin 0.4 MG/ML Injection	2
1729443	250 ML plasma protein fraction 50 MG/ML Injection	5
1729444	250 ML plasma protein fraction 50 MG/ML Injection [Plasmanate]	1
997264	250 ML sipuleucel-T 200000 CELLS/ML Injection	2
997267	250 ML sipuleucel-T 200000 CELLS/ML Injection [Provenge]	1
1807550	250 ML Sodium Chloride 4.5 MG/ML Injection	2
1807633	250 ML Sodium Chloride 9 MG/ML Injection	3
1859372	250 ML Soybean Oil 100 MG/ML Injection	5
1859373	250 ML Soybean Oil 100 MG/ML Injection [Intralipid]	1
1799704	250 ML Soybean Oil 200 MG/ML Injection	10
1799706	250 ML Soybean Oil 200 MG/ML Injection [Intralipid]	1
1799886	250 ML Soybean Oil 200 MG/ML Injection [Nutrilipid]	1
313264	250 ML Theophylline 1.6 MG/ML Injection	1
313285	250 ML Theophylline 3.2 MG/ML Injection	1
1737471	250 ML tirofiban 0.05 MG/ML Injection	4
1737472	250 ML tirofiban 0.05 MG/ML Injection [Aggrastat]	1
1597123	2500 MG Testosterone 0.01 MG/MG Topical Gel	2
1597124	2500 MG Testosterone 0.01 MG/MG Topical Gel [Androgel]	1
1597126	2500 MG Testosterone 0.0162 MG/MG Topical Gel	2
1597127	2500 MG Testosterone 0.0162 MG/MG Topical Gel [Androgel]	1
1811255	26 ML ustekinumab 5 MG/ML Injection	2
1811257	26 ML ustekinumab 5 MG/ML Injection [Stelara]	1
1720960	26.3 ML gemcitabine 38 MG/ML Injection	1
883806	270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler	11
883807	270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler [Primatene Mist Inhaler]	1
896028	28 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler	3
896174	28 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	3
896175	28 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	1
896030	28 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler	3
896031	28 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent]	1
896192	28 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	3
896193	28 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	1
1148645	28 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler	3
1148646	28 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]	1
896225	28 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	3
896226	28 ACTUAT Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	1
1651266	28 ACTUAT olodaterol 0.0025 MG/ACTUAT / tiotropium 0.0025 MG/ACTUAT Metered Dose Inhaler	2
1651271	28 ACTUAT olodaterol 0.0025 MG/ACTUAT / tiotropium 0.0025 MG/ACTUAT Metered Dose Inhaler [Stiolto]	1
1546077	28 ACTUAT olodaterol 0.0025 MG/ACTUAT Metered Dose Inhaler	2
1546079	28 ACTUAT olodaterol 0.0025 MG/ACTUAT Metered Dose Inhaler [Striverdi]	1
866044	28 ACTUAT salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	2
866047	28 ACTUAT salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Serevent]	1
1435115	28 ACTUAT Teriparatide 0.02 MG/ACTUAT Pen Injector	2
1435117	28 ACTUAT Teriparatide 0.02 MG/ACTUAT Pen Injector [Forteo]	2
1667885	28 ACTUAT tiotropium 0.00125 MG/ACTUAT Metered Dose Inhaler	2
1667886	28 ACTUAT tiotropium 0.00125 MG/ACTUAT Metered Dose Inhaler [Spiriva]	1
1552008	28 ACTUAT tiotropium 0.0025 MG/ACTUAT Metered Dose Inhaler	2
1552009	28 ACTUAT tiotropium 0.0025 MG/ACTUAT Metered Dose Inhaler [Spiriva]	1
1663224	3 ML Amiodarone hydrochloride 50 MG/ML Injection	1
834357	3 ML Amiodarone hydrochloride 50 MG/ML Prefilled Syringe	1
855856	3 ML Apomorphine hydrochloride 10 MG/ML Cartridge	4
855858	3 ML Apomorphine hydrochloride 10 MG/ML Cartridge [Apokyn]	2
1673145	3 ML Bupivacaine Hydrochloride 5 MG/ML / Epinephrine 0.005 MG/ML Injection	4
1673147	3 ML Bupivacaine Hydrochloride 5 MG/ML / Epinephrine 0.005 MG/ML Injection [Marcaine with Epinephrine]	1
849931	3 ML caffeine citrate 20 MG/ML Injection	7
849932	3 ML caffeine citrate 20 MG/ML Injection [Cafcit]	1
309915	3 ML Dimercaprol 100 MG/ML Injection	2
208325	3 ML Dimercaprol 100 MG/ML Injection [BAL in Oil]	1
1150121	3 ML Epinephrine 0.01 MG/ML / Lidocaine Hydrochloride 10 MG/ML Prefilled Syringe	3
1362029	3 ML heparin sodium, porcine 1 UNT/ML Prefilled Syringe	2
1362054	3 ML heparin sodium, porcine 10 UNT/ML Prefilled Syringe	9
1362062	3 ML heparin sodium, porcine 100 UNT/ML Prefilled Syringe	9
1362065	3 ML heparin sodium, porcine 2 UNT/ML Prefilled Syringe	2
1362067	3 ML heparin sodium, porcine 2000 UNT/ML Prefilled Syringe	1
904955	3 ML ibandronic acid 1 MG/ML Injection	1
904952	3 ML ibandronic acid 1 MG/ML Prefilled Syringe	2
904954	3 ML ibandronic acid 1 MG/ML Prefilled Syringe [Boniva]	1
1148141	3 ML icatibant 10 MG/ML Prefilled Syringe	2
1148145	3 ML icatibant 10 MG/ML Prefilled Syringe [Firazyr]	1
644104	3 ML idursulfase 2 MG/ML Injection	2
647118	3 ML idursulfase 2 MG/ML Injection [Elaprase]	1
1860167	3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector	2
1860172	3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy]	1
1670011	3 ML insulin degludec 100 UNT/ML Pen Injector	2
1670016	3 ML insulin degludec 100 UNT/ML Pen Injector [Tresiba]	1
1670021	3 ML insulin degludec 200 UNT/ML Pen Injector	2
1670023	3 ML insulin degludec 200 UNT/ML Pen Injector [Tresiba]	1
847239	3 ML insulin detemir 100 UNT/ML Pen Injector	3
847241	3 ML insulin detemir 100 UNT/ML Pen Injector [Levemir]	2
1858995	3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.033 MG/ML Pen Injector	2
1859000	3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.033 MG/ML Pen Injector [Soliqua]	1
847230	3 ML Insulin Glargine 100 UNT/ML Pen Injector	3
1736863	3 ML Insulin Glargine 100 UNT/ML Pen Injector [Basaglar]	1
847232	3 ML Insulin Glargine 100 UNT/ML Pen Injector [Lantus]	2
1654862	3 ML insulin human, isophane 100 UNT/ML Pen Injector	5
847199	3 ML insulin human, isophane 100 UNT/ML Pen Injector [Humulin N]	2
847187	3 ML insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Pen Injector	5
847189	3 ML insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Pen Injector [Humulin]	2
1652644	3 ML Insulin Lispro 100 UNT/ML Cartridge	2
1652646	3 ML Insulin Lispro 100 UNT/ML Cartridge [Humalog]	1
1652639	3 ML Insulin Lispro 100 UNT/ML Pen Injector	3
1652640	3 ML Insulin Lispro 100 UNT/ML Pen Injector [Humalog]	2
1652239	3 ML Insulin Lispro 200 UNT/ML Pen Injector	2
1652242	3 ML Insulin Lispro 200 UNT/ML Pen Injector [Humalog]	1
847252	3 ML Insulin Lispro 25 UNT/ML / Insulin, Protamine Lispro, Human 75 UNT/ML Pen Injector	3
847254	3 ML Insulin Lispro 25 UNT/ML / Insulin, Protamine Lispro, Human 75 UNT/ML Pen Injector [Humalog Mix]	2
847211	3 ML Insulin Lispro 50 UNT/ML / Insulin, Protamine Lispro, Human 50 UNT/ML Pen Injector	3
847213	3 ML Insulin Lispro 50 UNT/ML / Insulin, Protamine Lispro, Human 50 UNT/ML Pen Injector [Humalog Mix]	2
847191	3 ML Insulin, Aspart Protamine, Human 70 UNT/ML / Insulin, Aspart, Human 30 UNT/ML Pen Injector	3
977840	3 ML Insulin, Aspart Protamine, Human 70 UNT/ML / Insulin, Aspart, Human 30 UNT/ML Pen Injector [NovoLog Mix]	2
1653196	3 ML Insulin, Aspart, Human 100 UNT/ML Cartridge	5
1653198	3 ML Insulin, Aspart, Human 100 UNT/ML Cartridge [NovoLog]	1
1653202	3 ML Insulin, Aspart, Human 100 UNT/ML Pen Injector	5
1653204	3 ML Insulin, Aspart, Human 100 UNT/ML Pen Injector [NovoLog]	1
847259	3 ML Insulin, Glulisine, Human 100 UNT/ML Pen Injector	2
847261	3 ML Insulin, Glulisine, Human 100 UNT/ML Pen Injector [Apidra]	2
897122	3 ML liraglutide 6 MG/ML Pen Injector	4
1598268	3 ML liraglutide 6 MG/ML Pen Injector [Saxenda]	1
897126	3 ML liraglutide 6 MG/ML Pen Injector [Victoza]	1
1803894	3 ML Lixisenatide 0.1 MG/ML Pen Injector	2
1803896	3 ML Lixisenatide 0.1 MG/ML Pen Injector [Adlyxin]	1
1731315	3 ML Regular Insulin, Human 500 UNT/ML Pen Injector	2
1731317	3 ML Regular Insulin, Human 500 UNT/ML Pen Injector [Humulin R]	1
797657	3 ML SAMARIUM Sm153 50 MCI/ML Injection	2
797659	3 ML SAMARIUM Sm153 50 MCI/ML Injection [Quadramet]	1
1661427	3 ML Sodium Chloride 9 MG/ML Cartridge	4
1926456	3 ML Sodium Chloride 9 MG/ML Injection	9
727821	3 ML Sodium Chloride 9 MG/ML Prefilled Syringe	6
1369805	3 ML Sodium Hyaluronate 10 MG/ML Prefilled Syringe	3
1369810	3 ML Sodium Hyaluronate 10 MG/ML Prefilled Syringe [Gel-One]	1
849850	3 ML Somatropin 10 MG/ML Pen Injector	3
849851	3 ML Somatropin 10 MG/ML Pen Injector [Norditropin]	2
1490661	3 ML testosterone undecanoate 250 MG/ML Injection	2
1490667	3 ML testosterone undecanoate 250 MG/ML Injection [Aveed]	1
1603521	3,3'-diindolylmethane	1
1927610	3-Bead 24 HR Amphetamine aspartate 12.5 MG / Amphetamine Sulfate 12.5 MG / Dextroamphetamine saccharate 12.5 MG / Dextroamphetamine Sulfate 12.5 MG Extended Release Oral Capsule	2
1927616	3-Bead 24 HR Amphetamine aspartate 12.5 MG / Amphetamine Sulfate 12.5 MG / Dextroamphetamine saccharate 12.5 MG / Dextroamphetamine Sulfate 12.5 MG Extended Release Oral Capsule [Mydayis]	1
1927630	3-Bead 24 HR Amphetamine aspartate 3.125 MG / Amphetamine Sulfate 3.125 MG / Dextroamphetamine saccharate 3.125 MG / Dextroamphetamine Sulfate 3.125 MG Extended Release Oral Capsule	2
1927632	3-Bead 24 HR Amphetamine aspartate 3.125 MG / Amphetamine Sulfate 3.125 MG / Dextroamphetamine saccharate 3.125 MG / Dextroamphetamine Sulfate 3.125 MG Extended Release Oral Capsule [Mydayis]	1
1927617	3-Bead 24 HR Amphetamine aspartate 6.25 MG / Amphetamine Sulfate 6.25 MG / Dextroamphetamine saccharate 6.25 MG / Dextroamphetamine Sulfate 6.25 MG Extended Release Oral Capsule	2
1927619	3-Bead 24 HR Amphetamine aspartate 6.25 MG / Amphetamine Sulfate 6.25 MG / Dextroamphetamine saccharate 6.25 MG / Dextroamphetamine Sulfate 6.25 MG Extended Release Oral Capsule [Mydayis]	1
1927637	3-Bead 24 HR Amphetamine aspartate 9.375 MG / Amphetamine Sulfate 9.375 MG / Dextroamphetamine saccharate 9.375 MG / Dextroamphetamine Sulfate 9.375 MG Extended Release Oral Capsule	2
1927639	3-Bead 24 HR Amphetamine aspartate 9.375 MG / Amphetamine Sulfate 9.375 MG / Dextroamphetamine saccharate 9.375 MG / Dextroamphetamine Sulfate 9.375 MG Extended Release Oral Capsule [Mydayis]	1
1673279	3.2 ML aripiprazole lauroxil 276 MG/ML Prefilled Syringe	2
1673280	3.2 ML aripiprazole lauroxil 276 MG/ML Prefilled Syringe [Aristada]	1
1801319	3.5 ML evolocumab 120 MG/ML Cartridge	2
1801322	3.5 ML evolocumab 120 MG/ML Cartridge [Repatha]	1
1925262	3.9 ML aripiprazole lauroxil 273 MG/ML Prefilled Syringe	2
1925264	3.9 ML aripiprazole lauroxil 273 MG/ML Prefilled Syringe [Aristada]	1
1607111	30 ACTUAT aclidinium bromide 0.4 MG/ACTUAT Dry Powder Inhaler	2
1607112	30 ACTUAT aclidinium bromide 0.4 MG/ACTUAT Dry Powder Inhaler [Tudorza]	1
1424889	30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler	2
1539893	30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo]	1
1547658	30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler	2
1547660	30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler [Arnuity]	1
1648788	30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler	2
1648789	30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo]	1
1547671	30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler	2
1547672	30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Arnuity]	1
790283	30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler	3
790284	30 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex]	1
746812	30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler	5
746813	30 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex]	1
1487527	30 ACTUAT umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler	2
1487528	30 ACTUAT umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Anoro]	1
1539251	30 ACTUAT umeclidinium 0.0625 MG/ACTUAT Dry Powder Inhaler	2
1539885	30 ACTUAT umeclidinium 0.0625 MG/ACTUAT Dry Powder Inhaler [Incruse]	1
465377	30 ML Acetylcysteine 200 MG/ML Injection	2
582119	30 ML Acetylcysteine 200 MG/ML Injection [Acetadote]	1
1654040	30 ML Adenosine 3 MG/ML Injection	4
1654041	30 ML Adenosine 3 MG/ML Injection [Adenoscan]	1
1867596	30 ML Bupivacaine Hydrochloride 2.5 MG/ML / Epinephrine 0.005 MG/ML Injection	4
1867614	30 ML Bupivacaine Hydrochloride 2.5 MG/ML / Epinephrine 0.005 MG/ML Injection [Marcaine with Epinephrine]	1
1867620	30 ML Bupivacaine Hydrochloride 2.5 MG/ML / Epinephrine 0.005 MG/ML Injection [Sensorcaine with Epinephrine]	1
1725082	30 ML Bupivacaine Hydrochloride 2.5 MG/ML Injection	5
1725083	30 ML Bupivacaine Hydrochloride 2.5 MG/ML Injection [Marcaine]	1
1725177	30 ML Bupivacaine Hydrochloride 2.5 MG/ML Injection [Sensorcaine]	1
